Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-12-05 00:00:00-05:00,155.15,156.73,153.03,153.03,2829664,0.0,0.0
2025-12-04 00:00:00-05:00,153.51,154.03,150.9,151.69,4582700,0.0,0.0
2025-12-03 00:00:00-05:00,150.95,151.05,141.5,142.3,4491200,0.28,0.0
2025-12-02 00:00:00-05:00,141.18,142.17,137.69,139.22,2293900,0.0,0.0
2025-12-01 00:00:00-05:00,139.39,142.99,135.73,136.12,2628400,0.0,0.0
2025-11-28 00:00:00-05:00,135.02,136.11,134.13,135.48,587600,0.0,0.0
2025-11-26 00:00:00-05:00,134.64,135.87,133.18,133.19,1460200,0.0,0.0
2025-11-25 00:00:00-05:00,134.06,134.81,132.06,132.07,2066300,0.0,0.0
2025-11-24 00:00:00-05:00,132.07,133.78,131.49,133.68,2663200,0.0,0.0
2025-11-21 00:00:00-05:00,134.01,136.39,126.59,127.08,3335800,0.0,0.0
2025-11-20 00:00:00-05:00,126.04,130.26,125.76,127.99,2257500,0.0,0.0
2025-11-19 00:00:00-05:00,127.26,130.69,126.32,130.54,1963600,0.0,0.0
2025-11-18 00:00:00-05:00,130.4,132.23,128.26,128.94,2030700,0.0,0.0
2025-11-17 00:00:00-05:00,129.63,132.51,129.11,131.89,1991000,0.0,0.0
2025-11-14 00:00:00-05:00,132.03,135.41,131.2,135.05,1936200,0.0,0.0
2025-11-13 00:00:00-05:00,135.18,139.35,134.4,137.74,1870000,0.0,0.0
2025-11-12 00:00:00-05:00,138.58,141.24,138.42,139.16,1487800,0.0,0.0
2025-11-11 00:00:00-05:00,139.23,139.73,135.99,137.59,1560300,0.0,0.0
2025-11-10 00:00:00-05:00,137.49,139.97,135.32,139.63,1639400,0.0,0.0
2025-11-07 00:00:00-05:00,139.62,139.91,135.64,136.92,2065600,0.0,0.0
2025-11-06 00:00:00-05:00,137.42,140.14,137.19,139.61,3031300,0.0,0.0
2025-11-05 00:00:00-05:00,140.5,143.09,137.99,140.19,2351400,0.0,0.0
2025-11-04 00:00:00-05:00,141.08,141.68,134.94,136.48,2588100,0.0,0.0
2025-11-03 00:00:00-05:00,137.24,140.22,134.85,139.94,2462700,0.0,0.0
2025-10-31 00:00:00-04:00,140.14,140.99,134.31,136.13,2377200,0.0,0.0
2025-10-30 00:00:00-04:00,136.98,139.92,134.57,136.05,2762400,0.0,0.0
2025-10-29 00:00:00-04:00,135.86,146.7,133.76,141.75,4290600,0.0,0.0
2025-10-28 00:00:00-04:00,135.82,137.97,135.5,137.73,2065700,0.0,0.0
2025-10-27 00:00:00-04:00,136.46,137.47,134.07,135.99,2082600,0.0,0.0
2025-10-24 00:00:00-04:00,135.85,137.87,135.59,137.58,1145600,0.0,0.0
2025-10-23 00:00:00-04:00,135.59,140.97,134.16,140.27,2090700,0.0,0.0
2025-10-22 00:00:00-04:00,140.74,144.62,140.44,142.81,1603000,0.0,0.0
2025-10-21 00:00:00-04:00,144.07,144.71,139.46,139.86,1862700,0.0,0.0
2025-10-20 00:00:00-04:00,140.43,142.03,137.41,138.31,2009100,0.0,0.0
2025-10-17 00:00:00-04:00,137.77,138.67,135.73,138.46,1870200,0.0,0.0
2025-10-16 00:00:00-04:00,137.83,140.21,135.23,139.61,2326800,0.0,0.0
2025-10-15 00:00:00-04:00,134.77,137.6,134.51,135.19,1884600,0.0,0.0
2025-10-14 00:00:00-04:00,135.16,137.21,133.76,134.44,2628600,0.0,0.0
2025-10-13 00:00:00-04:00,135.91,137.63,134.98,135.29,1282300,0.0,0.0
2025-10-10 00:00:00-04:00,134.04,142.41,133.93,141.57,2136300,0.0,0.0
2025-10-09 00:00:00-04:00,141.0,144.59,139.82,144.21,2049400,0.0,0.0
2025-10-08 00:00:00-04:00,144.49,146.65,139.26,140.36,2244200,0.0,0.0
2025-10-07 00:00:00-04:00,141.08,144.32,140.01,142.36,1478000,0.0,0.0
2025-10-06 00:00:00-04:00,142.54,144.79,139.76,141.24,1477400,0.0,0.0
2025-10-03 00:00:00-04:00,141.05,144.92,140.81,140.81,1806600,0.0,0.0
2025-10-02 00:00:00-04:00,140.32,141.32,137.72,138.71,1502500,0.0,0.0
2025-10-01 00:00:00-04:00,138.96,140.36,136.55,139.07,2305600,0.0,0.0
2025-09-30 00:00:00-04:00,140.5,140.92,137.8,139.72,2368000,0.0,0.0
2025-09-29 00:00:00-04:00,140.76,141.22,136.33,139.36,2682000,0.0,0.0
2025-09-26 00:00:00-04:00,138.32,143.12,133.43,140.34,3893900,0.0,0.0
