Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-11-21 00:00:00-05:00,36.51,37.79,36.01,36.65,97927,0.0,0.0
2025-11-20 00:00:00-05:00,36.54,36.98,35.99,36.48,54200,0.0,0.0
2025-11-19 00:00:00-05:00,36.15,36.57,35.44,36.57,42000,0.0,0.0
2025-11-18 00:00:00-05:00,36.2,36.65,35.73,36.11,31600,0.0,0.0
2025-11-17 00:00:00-05:00,36.11,37.89,35.92,37.75,35800,0.0,0.0
2025-11-14 00:00:00-05:00,37.57,38.15,36.74,38.12,34500,0.0,0.0
2025-11-13 00:00:00-05:00,38.62,39.34,37.94,39.03,43800,0.0,0.0
2025-11-12 00:00:00-05:00,39.28,39.54,37.86,37.86,50400,0.0,0.0
2025-11-11 00:00:00-05:00,37.85,38.87,36.74,38.35,76000,0.0,0.0
2025-11-10 00:00:00-05:00,38.37,38.45,36.72,37.34,40300,0.0,0.0
2025-11-07 00:00:00-05:00,37.01,38.32,36.52,36.75,69900,0.0,0.0
2025-11-06 00:00:00-05:00,36.75,38.97,35.61,37.84,64600,0.0,0.0
2025-11-05 00:00:00-05:00,40.87,41.04,39.72,39.96,32400,0.0,0.0
2025-11-04 00:00:00-05:00,39.44,40.08,38.93,39.38,28500,0.0,0.0
2025-11-03 00:00:00-05:00,40.05,40.68,37.03,39.2,29100,0.0,0.0
2025-10-31 00:00:00-04:00,39.35,39.7,38.59,38.73,32900,0.0,0.0
2025-10-30 00:00:00-04:00,39.12,39.57,38.84,39.04,30000,0.0,0.0
2025-10-29 00:00:00-04:00,39.04,39.65,38.5,39.58,41100,0.0,0.0
2025-10-28 00:00:00-04:00,39.91,39.97,39.13,39.71,15600,0.0,0.0
2025-10-27 00:00:00-04:00,39.83,41.82,39.71,40.94,19300,0.0,0.0
2025-10-24 00:00:00-04:00,40.94,41.14,40.69,40.7,17500,0.0,0.0
2025-10-23 00:00:00-04:00,40.07,40.3,39.51,39.97,37800,0.0,0.0
2025-10-22 00:00:00-04:00,40.12,41.14,39.56,40.41,50000,0.0,0.0
2025-10-21 00:00:00-04:00,40.48,40.99,39.51,40.02,40500,0.0,0.0
2025-10-20 00:00:00-04:00,39.84,39.99,39.19,39.19,21500,0.0,0.0
2025-10-17 00:00:00-04:00,38.97,39.33,38.67,38.81,37000,0.0,0.0
2025-10-16 00:00:00-04:00,38.79,39.85,38.62,39.85,40600,0.0,0.0
2025-10-15 00:00:00-04:00,39.78,40.39,39.57,40.39,24000,0.0,0.0
2025-10-14 00:00:00-04:00,40.13,40.4,38.3,38.3,47000,0.0,0.0
2025-10-13 00:00:00-04:00,38.84,39.1,38.08,38.24,38000,0.0,0.0
2025-10-10 00:00:00-04:00,37.81,39.7,37.66,39.02,38200,0.0,0.0
2025-10-09 00:00:00-04:00,39.02,39.67,38.92,39.22,31400,0.0,0.0
2025-10-08 00:00:00-04:00,39.01,39.15,37.75,37.75,24100,0.0,0.0
2025-10-07 00:00:00-04:00,37.95,38.73,37.85,38.64,38400,0.0,0.0
2025-10-06 00:00:00-04:00,38.72,39.52,38.64,39.06,27000,0.0,0.0
2025-10-03 00:00:00-04:00,38.93,40.27,38.73,39.14,35500,0.0,0.0
2025-10-02 00:00:00-04:00,38.92,39.44,38.53,38.62,37800,0.0,0.0
2025-10-01 00:00:00-04:00,38.82,39.47,37.83,38.35,69800,0.0,0.0
2025-09-30 00:00:00-04:00,38.96,39.78,37.81,39.78,72300,0.0,0.0
2025-09-29 00:00:00-04:00,40.05,41.37,39.69,41.37,41900,0.0,0.0
2025-09-26 00:00:00-04:00,41.33,43.22,41.33,42.28,30200,0.0,0.0
2025-09-25 00:00:00-04:00,42.48,43.15,42.17,42.4,24200,0.0,0.0
2025-09-24 00:00:00-04:00,42.63,43.5,42.55,43.43,32900,0.0,0.0
2025-09-23 00:00:00-04:00,43.46,45.17,43.39,44.32,39000,0.0,0.0
2025-09-22 00:00:00-04:00,44.07,45.73,43.04,43.94,48000,0.0,0.0
2025-09-19 00:00:00-04:00,44.2,45.54,43.52,45.54,142300,0.0,0.0
2025-09-18 00:00:00-04:00,45.54,46.0,43.73,43.82,59800,0.0,0.0
2025-09-17 00:00:00-04:00,43.86,44.89,43.57,43.97,49700,0.0,0.0
2025-09-16 00:00:00-04:00,44.1,44.98,43.7,44.15,52200,0.0,0.0
2025-09-15 00:00:00-04:00,43.92,44.5,42.86,42.86,31200,0.0,0.0
2025-09-12 00:00:00-04:00,42.63,43.33,42.41,43.07,27900,0.0,0.0
2025-09-11 00:00:00-04:00,42.97,43.1,42.0,42.3,30000,0.0,0.0
2025-09-10 00:00:00-04:00,42.08,42.41,41.11,41.97,48300,0.0,0.0
