Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-12-11 00:00:00-05:00,0.55,0.69,0.5,0.53,8764303,0.0,0.0
2025-12-10 00:00:00-05:00,1.35,1.35,1.15,1.21,7809400,0.0,0.0
2025-12-09 00:00:00-05:00,1.45,1.48,1.34,1.39,927800,0.0,0.0
2025-12-08 00:00:00-05:00,1.88,1.88,1.25,1.35,2330400,0.0,0.0
2025-12-05 00:00:00-05:00,2.03,2.17,1.99,2.06,215700,0.0,0.0
2025-12-04 00:00:00-05:00,1.97,2.15,1.96,2.14,192100,0.0,0.0
2025-12-03 00:00:00-05:00,1.9,1.99,1.9,1.98,98900,0.0,0.0
2025-12-02 00:00:00-05:00,1.93,1.99,1.77,1.95,252700,0.0,0.0
2025-12-01 00:00:00-05:00,1.97,2.0,1.94,1.97,105100,0.0,0.0
2025-11-28 00:00:00-05:00,1.98,2.05,1.91,2.0,145800,0.0,0.0
2025-11-26 00:00:00-05:00,2.03,2.05,1.94,1.98,104000,0.0,0.0
2025-11-25 00:00:00-05:00,2.09,2.16,2.01,2.06,89500,0.0,0.0
2025-11-24 00:00:00-05:00,2.04,2.29,1.98,2.09,259300,0.0,0.0
2025-11-21 00:00:00-05:00,2.04,2.15,1.89,2.05,377400,0.0,0.0
2025-11-20 00:00:00-05:00,1.75,2.12,1.75,2.04,702300,0.0,0.0
2025-11-19 00:00:00-05:00,1.77,1.81,1.65,1.69,222800,0.0,0.0
2025-11-18 00:00:00-05:00,1.6,1.82,1.6,1.79,121300,0.0,0.0
2025-11-17 00:00:00-05:00,1.68,1.7,1.58,1.6,123300,0.0,0.0
2025-11-14 00:00:00-05:00,1.6,1.72,1.6,1.69,83000,0.0,0.0
2025-11-13 00:00:00-05:00,1.83,1.87,1.67,1.69,117800,0.0,0.0
2025-11-12 00:00:00-05:00,1.84,1.89,1.77,1.87,78200,0.0,0.0
2025-11-11 00:00:00-05:00,1.76,1.87,1.69,1.85,287000,0.0,0.0
2025-11-10 00:00:00-05:00,1.78,1.79,1.56,1.74,174800,0.0,0.0
