Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-12-04 00:00:00-05:00,43.18,43.91,42.6,43.35,4562759,0.0,0.0
2025-12-03 00:00:00-05:00,43.93,44.07,40.34,40.76,5742900,0.084,0.0
2025-12-02 00:00:00-05:00,40.57,40.85,37.84,38.36,5122400,0.0,0.0
2025-12-01 00:00:00-05:00,37.66,37.94,35.67,35.79,3329600,0.0,0.0
2025-11-28 00:00:00-05:00,36.31,36.35,35.25,35.25,1901600,0.0,0.0
2025-11-26 00:00:00-05:00,34.85,35.2,33.87,33.93,2461600,0.0,0.0
2025-11-25 00:00:00-05:00,33.73,33.91,32.33,32.93,2622400,0.0,0.0
2025-11-24 00:00:00-05:00,33.07,33.28,32.28,32.38,3213400,0.0,0.0
2025-11-21 00:00:00-05:00,31.98,32.35,29.97,30.19,3650800,0.0,0.0
2025-11-20 00:00:00-05:00,30.13,33.78,30.08,33.42,4138200,0.0,0.0
2025-11-19 00:00:00-05:00,31.37,31.91,30.57,31.06,2333900,0.0,0.0
2025-11-18 00:00:00-05:00,30.63,31.03,29.7,30.3,3073500,0.0,0.0
2025-11-17 00:00:00-05:00,30.83,32.01,30.54,31.03,2270100,0.0,0.0
2025-11-14 00:00:00-05:00,31.61,32.42,30.39,30.46,3138100,0.0,0.0
2025-11-13 00:00:00-05:00,31.88,34.03,31.31,33.65,3383700,0.0,0.0
2025-11-12 00:00:00-05:00,34.4,35.19,34.22,34.68,2074700,0.0,0.0
2025-11-11 00:00:00-05:00,34.19,34.74,34.05,34.72,1647800,0.0,0.0
2025-11-10 00:00:00-05:00,35.14,36.2,34.83,35.83,3665500,0.0,0.0
2025-11-07 00:00:00-05:00,34.71,34.72,33.07,34.08,3550400,0.0,0.0
2025-11-06 00:00:00-05:00,35.08,36.63,34.39,36.58,3538500,0.0,0.0
2025-11-05 00:00:00-05:00,36.47,37.21,35.31,35.62,3113100,0.0,0.0
2025-11-04 00:00:00-05:00,35.18,36.72,35.12,35.59,5389300,0.0,0.0
2025-11-03 00:00:00-05:00,37.76,38.14,33.74,33.87,10475800,0.0,0.0
2025-10-31 00:00:00-04:00,32.21,32.68,31.85,32.09,2409800,0.0,0.0
2025-10-30 00:00:00-04:00,31.85,32.57,31.67,32.34,2582500,0.0,0.0
2025-10-29 00:00:00-04:00,32.62,33.68,32.23,32.23,4759300,0.0,0.0
2025-10-28 00:00:00-04:00,32.09,32.91,29.44,30.55,9760000,0.0,0.0
2025-10-27 00:00:00-04:00,33.11,33.75,32.9,33.53,4820300,0.0,0.0
2025-10-24 00:00:00-04:00,32.7,33.26,32.35,32.88,3169500,0.0,0.0
2025-10-23 00:00:00-04:00,31.91,32.12,30.38,30.44,1613100,0.0,0.0
2025-10-22 00:00:00-04:00,30.71,31.85,30.2,31.6,2310600,0.0,0.0
2025-10-21 00:00:00-04:00,32.08,32.42,31.61,32.06,2078000,0.0,0.0
2025-10-20 00:00:00-04:00,32.21,32.68,31.88,32.08,2009300,0.0,0.0
2025-10-17 00:00:00-04:00,31.23,31.42,30.53,30.98,1919100,0.0,0.0
2025-10-16 00:00:00-04:00,31.43,32.85,31.03,32.85,3730000,0.0,0.0
2025-10-15 00:00:00-04:00,31.22,31.28,30.17,30.51,2395700,0.0,0.0
2025-10-14 00:00:00-04:00,29.85,30.37,29.33,29.35,2393200,0.0,0.0
2025-10-13 00:00:00-04:00,30.4,30.46,29.65,29.99,2394900,0.0,0.0
2025-10-10 00:00:00-04:00,28.2,31.33,28.13,31.03,5046100,0.0,0.0
2025-10-09 00:00:00-04:00,30.57,30.89,29.97,30.56,2209100,0.0,0.0
2025-10-08 00:00:00-04:00,30.55,30.63,29.64,29.7,2907600,0.0,0.0
2025-10-07 00:00:00-04:00,29.69,33.47,29.27,33.47,5731200,0.0,0.0
2025-10-06 00:00:00-04:00,30.51,30.61,30.09,30.38,2468900,0.0,0.0
2025-10-03 00:00:00-04:00,29.32,29.98,29.1,29.7,2045400,0.0,0.0
2025-10-02 00:00:00-04:00,29.58,30.11,29.28,30.11,1395000,0.0,0.0
2025-10-01 00:00:00-04:00,29.41,29.49,28.11,28.18,2005900,0.0,0.0
2025-09-30 00:00:00-04:00,28.34,28.75,27.97,28.41,2088600,0.0,0.0
2025-09-29 00:00:00-04:00,28.46,29.39,28.44,29.25,2412000,0.0,0.0
2025-09-26 00:00:00-04:00,28.97,29.41,28.69,29.13,1642600,0.0,0.0
2025-09-25 00:00:00-04:00,29.1,29.28,28.26,28.72,1729800,0.0,0.0
2025-09-24 00:00:00-04:00,29.3,29.65,28.9,29.33,1725400,0.0,0.0
2025-09-23 00:00:00-04:00,29.52,30.29,29.39,29.61,2542700,0.0,0.0
2025-09-22 00:00:00-04:00,29.47,29.93,28.36,28.43,3021800,0.0,0.0
2025-09-19 00:00:00-04:00,28.25,29.33,28.18,29.25,5206800,0.0,0.0
2025-09-18 00:00:00-04:00,29.1,29.13,27.49,27.82,4287700,0.0,0.0
2025-09-17 00:00:00-04:00,26.56,27.13,26.11,26.79,2250400,0.0,0.0
2025-09-16 00:00:00-04:00,26.98,28.16,26.43,27.86,3734600,0.0,0.0
2025-09-15 00:00:00-04:00,25.63,25.95,25.47,25.82,1539300,0.0,0.0
2025-09-12 00:00:00-04:00,25.41,25.55,24.92,25.29,1630100,0.0,0.0
2025-09-11 00:00:00-04:00,25.33,25.36,24.81,24.85,2527500,0.0,0.0
2025-09-10 00:00:00-04:00,24.74,25.32,24.55,25.32,2847400,0.0,0.0
2025-09-09 00:00:00-04:00,24.82,25.33,24.73,24.94,3273200,0.0,0.0
2025-09-08 00:00:00-04:00,24.78,25.08,24.55,24.59,2371900,0.0,0.0
2025-09-05 00:00:00-04:00,24.59,24.77,24.13,24.55,2369600,0.0,0.0
2025-09-04 00:00:00-04:00,24.24,24.29,23.33,23.57,1352200,0.0,0.0
2025-09-03 00:00:00-04:00,23.75,24.3,23.56,23.84,2376900,0.083,0.0
2025-09-02 00:00:00-04:00,23.77,23.81,23.24,23.31,1412000,0.0,0.0
2025-08-29 00:00:00-04:00,24.06,24.47,23.83,24.4,1501000,0.0,0.0
2025-08-28 00:00:00-04:00,24.52,24.66,24.3,24.45,1460100,0.0,0.0
2025-08-27 00:00:00-04:00,24.44,24.47,24.14,24.33,1557700,0.0,0.0
2025-08-26 00:00:00-04:00,24.23,24.39,24.01,24.04,1768500,0.0,0.0
2025-08-25 00:00:00-04:00,24.02,24.15,23.75,23.9,1279300,0.0,0.0
2025-08-22 00:00:00-04:00,23.96,24.39,23.09,23.1,2201700,0.0,0.0
2025-08-21 00:00:00-04:00,23.08,23.1,22.68,22.76,1369500,0.0,0.0
2025-08-20 00:00:00-04:00,22.87,23.6,22.61,23.51,1969100,0.0,0.0
2025-08-19 00:00:00-04:00,23.61,24.18,23.49,23.97,1557400,0.0,0.0
2025-08-18 00:00:00-04:00,23.92,24.02,23.64,23.66,1544700,0.0,0.0
2025-08-15 00:00:00-04:00,23.63,24.14,23.52,24.13,1816000,0.0,0.0
2025-08-14 00:00:00-04:00,24.38,24.55,24.0,24.51,1655400,0.0,0.0
2025-08-13 00:00:00-04:00,24.82,24.83,24.24,24.25,1800000,0.0,0.0
2025-08-12 00:00:00-04:00,24.23,24.25,22.92,23.15,2002400,0.0,0.0
2025-08-11 00:00:00-04:00,23.02,23.61,22.98,23.21,2370100,0.0,0.0
2025-08-08 00:00:00-04:00,23.0,23.04,22.55,22.78,2284900,0.0,0.0
2025-08-07 00:00:00-04:00,22.74,23.23,22.33,23.21,3108000,0.0,0.0
2025-08-06 00:00:00-04:00,22.09,22.31,21.9,22.29,2636900,0.0,0.0
2025-08-05 00:00:00-04:00,22.05,22.49,21.84,22.33,1855000,0.0,0.0
2025-08-04 00:00:00-04:00,22.23,22.24,21.75,21.87,2516400,0.0,0.0
2025-08-01 00:00:00-04:00,21.63,22.19,21.45,21.91,2120400,0.0,0.0
2025-07-31 00:00:00-04:00,22.44,23.75,22.41,23.66,3300800,0.0,0.0
2025-07-30 00:00:00-04:00,23.81,25.24,23.05,25.1,4966500,0.0,0.0
2025-07-29 00:00:00-04:00,24.94,26.16,24.25,24.38,9435100,0.0,0.0
2025-07-28 00:00:00-04:00,21.11,21.41,20.75,21.39,4102000,0.0,0.0
2025-07-25 00:00:00-04:00,21.04,21.1,20.79,20.91,1233500,0.0,0.0
2025-07-24 00:00:00-04:00,21.02,21.38,20.9,21.36,1699000,0.0,0.0
2025-07-23 00:00:00-04:00,21.4,21.64,21.1,21.64,1312400,0.0,0.0
2025-07-22 00:00:00-04:00,21.39,21.98,21.23,21.9,1627500,0.0,0.0
