Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-12-05 00:00:00-05:00,90.66,91.11,89.79,90.22,1979198,0.0,0.0
2025-12-04 00:00:00-05:00,90.07,91.42,89.8,90.45,5004200,0.0,0.0
2025-12-03 00:00:00-05:00,90.73,91.13,90.31,91.08,2526900,0.0,0.0
2025-12-02 00:00:00-05:00,90.95,91.75,90.26,91.64,3406300,0.0,0.0
2025-12-01 00:00:00-05:00,91.5,94.28,91.37,93.88,4579100,0.0,0.0
2025-11-28 00:00:00-05:00,94.72,94.73,93.16,93.77,1281200,0.0,0.0
2025-11-26 00:00:00-05:00,93.79,94.0,92.62,92.99,2725200,0.0,0.0
2025-11-25 00:00:00-05:00,92.47,93.91,92.34,93.91,3382200,0.0,0.0
2025-11-24 00:00:00-05:00,93.91,95.05,91.97,92.5,13195700,0.0,0.0
2025-11-21 00:00:00-05:00,92.5,92.86,90.54,91.31,4634900,0.0,0.0
2025-11-20 00:00:00-05:00,90.71,92.82,90.67,91.81,2573700,0.0,0.0
2025-11-19 00:00:00-05:00,91.02,92.01,90.99,91.9,3566900,0.0,0.0
2025-11-18 00:00:00-05:00,91.6,92.35,90.66,91.9,3882400,0.0,0.0
2025-11-17 00:00:00-05:00,92.2,92.75,91.12,92.38,5119400,0.0,0.0
2025-11-14 00:00:00-05:00,92.0,93.35,91.49,93.33,4475200,0.0,0.0
2025-11-13 00:00:00-05:00,92.22,93.61,90.38,92.23,5611200,0.0,0.0
2025-11-12 00:00:00-05:00,92.47,93.9,91.9,93.32,2946000,0.0,0.0
2025-11-11 00:00:00-05:00,93.53,93.84,92.32,93.03,3201000,0.0,0.0
2025-11-10 00:00:00-05:00,92.94,94.13,92.49,93.95,3807500,0.0,0.0
2025-11-07 00:00:00-05:00,93.72,93.95,91.88,93.07,3505800,0.0,0.0
2025-11-06 00:00:00-05:00,92.78,93.77,92.43,92.45,2659500,0.0,0.0
2025-11-05 00:00:00-05:00,92.39,94.75,90.84,93.33,6589900,0.0,0.0
2025-11-04 00:00:00-05:00,92.48,92.96,91.7,92.3,2848900,0.0,0.0
2025-11-03 00:00:00-05:00,92.58,92.74,90.17,91.7,2649200,0.0,0.0
2025-10-31 00:00:00-04:00,91.94,92.45,91.03,91.69,3027400,0.0,0.0
2025-10-30 00:00:00-04:00,92.44,93.22,92.28,92.49,2064100,0.0,0.0
2025-10-29 00:00:00-04:00,92.2,93.06,91.67,92.26,2200500,0.0,0.0
2025-10-28 00:00:00-04:00,92.55,93.87,92.16,93.87,2407300,0.0,0.0
2025-10-27 00:00:00-04:00,93.17,93.32,92.05,92.83,2568300,0.0,0.0
2025-10-24 00:00:00-04:00,92.78,92.93,92.12,92.3,1876700,0.0,0.0
2025-10-23 00:00:00-04:00,91.81,92.99,91.38,92.63,1910300,0.0,0.0
2025-10-22 00:00:00-04:00,92.06,93.24,91.38,93.09,3320100,0.0,0.0
2025-10-21 00:00:00-04:00,92.29,93.58,91.65,93.2,2722400,0.0,0.0
