Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-11-24 00:00:00-05:00,88.0,88.0,88.0,88.0,100,0.0,0.0
2025-11-21 00:00:00-05:00,88.0,88.0,88.0,88.0,0,0.0,0.0
2025-11-20 00:00:00-05:00,88.0,88.0,88.0,88.0,0,0.0,0.0
2025-11-19 00:00:00-05:00,88.0,88.0,88.0,88.0,0,0.0,0.0
2025-11-18 00:00:00-05:00,88.0,88.0,88.0,88.0,0,0.0,0.0
2025-11-17 00:00:00-05:00,88.0,88.0,88.0,88.0,0,0.0,0.0
2025-11-14 00:00:00-05:00,88.0,88.0,88.0,88.0,0,0.0,0.0
2025-11-13 00:00:00-05:00,88.0,88.0,88.0,88.0,0,0.0,0.0
2025-11-12 00:00:00-05:00,88.0,88.0,88.0,88.0,0,0.0,0.0
2025-11-11 00:00:00-05:00,89.5,89.5,88.0,88.0,400,0.0,0.0
2025-11-10 00:00:00-05:00,89.11,89.11,89.11,89.11,300,0.0,0.0
2025-11-07 00:00:00-05:00,90.51,90.51,90.51,90.51,100,0.0,0.0
2025-11-06 00:00:00-05:00,87.0,87.0,87.0,87.0,0,0.0,0.0
2025-11-05 00:00:00-05:00,87.0,87.0,87.0,87.0,0,0.0,0.0
2025-11-04 00:00:00-05:00,86.35,87.0,86.35,87.0,500,0.0,0.0
2025-11-03 00:00:00-05:00,91.97,92.0,91.97,92.0,300,0.0,0.0
2025-10-31 00:00:00-04:00,92.0,92.0,92.0,92.0,800,0.0,0.0
2025-10-30 00:00:00-04:00,91.0,91.0,91.0,91.0,0,0.0,0.0
2025-10-29 00:00:00-04:00,91.0,91.0,91.0,91.0,0,0.0,0.0
2025-10-28 00:00:00-04:00,91.0,91.0,91.0,91.0,500,0.0,0.0
2025-10-27 00:00:00-04:00,92.0,92.0,92.0,92.0,500,0.0,0.0
2025-10-24 00:00:00-04:00,90.2,90.2,90.2,90.2,0,0.0,0.0
2025-10-23 00:00:00-04:00,90.2,90.2,90.2,90.2,0,0.0,0.0
2025-10-22 00:00:00-04:00,90.5,90.5,90.2,90.2,300,0.0,0.0
2025-10-21 00:00:00-04:00,90.2,90.2,90.2,90.2,0,0.0,0.0
2025-10-20 00:00:00-04:00,90.2,90.2,90.2,90.2,0,0.0,0.0
2025-10-17 00:00:00-04:00,90.0,90.2,90.0,90.2,1400,0.0,0.0
2025-10-16 00:00:00-04:00,88.71,88.71,88.71,88.71,0,0.0,0.0
2025-10-15 00:00:00-04:00,88.71,88.71,88.71,88.71,0,0.0,0.0
2025-10-14 00:00:00-04:00,88.71,88.71,88.71,88.71,0,0.0,0.0
2025-10-13 00:00:00-04:00,88.4,88.71,88.4,88.71,2700,0.0,0.0
2025-10-10 00:00:00-04:00,89.0,89.0,89.0,89.0,100,0.0,0.0
2025-10-09 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-10-08 00:00:00-04:00,89.0,90.0,89.0,90.0,700,0.0,0.0
2025-10-07 00:00:00-04:00,88.4,89.0,88.4,89.0,700,0.0,0.0
2025-10-06 00:00:00-04:00,88.4,88.4,88.4,88.4,400,0.0,0.0
2025-10-03 00:00:00-04:00,88.4,88.4,88.4,88.4,100,0.0,0.0
2025-10-02 00:00:00-04:00,88.4,88.4,88.4,88.4,0,0.0,0.0
2025-10-01 00:00:00-04:00,88.4,88.4,88.4,88.4,0,0.0,0.0
2025-09-30 00:00:00-04:00,90.0,90.0,88.4,88.4,1400,0.0,0.0
2025-09-29 00:00:00-04:00,88.4,88.4,88.4,88.4,200,0.0,0.0
2025-09-26 00:00:00-04:00,88.4,88.4,88.4,88.4,200,0.0,0.0
2025-09-25 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-09-24 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-09-23 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-09-22 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-09-19 00:00:00-04:00,88.4,90.0,88.4,90.0,3500,0.0,0.0
2025-09-18 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-09-17 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-09-16 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-09-15 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-09-12 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-09-11 00:00:00-04:00,90.0,90.0,90.0,90.0,0,0.0,0.0
2025-09-10 00:00:00-04:00,90.0,90.0,90.0,90.0,200,0.0,0.0
2025-09-09 00:00:00-04:00,90.6,90.6,90.6,90.6,0,0.0,0.0
2025-09-08 00:00:00-04:00,90.6,90.6,90.6,90.6,600,0.0,0.0
