Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-11-21 00:00:00-05:00,536.0,539.74,521.66,534.59,180124,0.0,0.0
2025-11-20 00:00:00-05:00,535.8,575.33,531.39,561.45,240600,0.0,0.0
2025-11-19 00:00:00-05:00,547.95,550.05,536.15,539.91,199800,0.0,0.0
2025-11-18 00:00:00-05:00,536.81,543.58,530.28,539.95,216200,0.0,0.0
2025-11-17 00:00:00-05:00,543.73,559.57,539.67,553.13,241600,0.0,0.0
2025-11-14 00:00:00-05:00,551.56,554.27,525.15,535.73,375600,0.0,0.0
2025-11-13 00:00:00-05:00,546.16,575.75,540.82,575.75,479500,0.0,0.0
2025-11-12 00:00:00-05:00,577.65,582.0,572.32,575.94,162500,0.0,0.0
2025-11-11 00:00:00-05:00,575.18,584.68,572.75,584.68,171600,0.0,0.0
2025-11-10 00:00:00-05:00,588.42,596.2,583.91,589.18,194300,0.0,0.0
2025-11-07 00:00:00-05:00,578.59,581.48,556.22,569.49,253500,0.0,0.0
2025-11-06 00:00:00-05:00,575.95,589.05,558.33,563.04,378100,0.0,0.0
2025-11-05 00:00:00-05:00,585.12,596.01,570.0,581.66,444400,0.0,0.0
2025-11-04 00:00:00-05:00,586.02,596.12,574.88,585.67,278700,0.0,0.0
2025-11-03 00:00:00-05:00,601.78,602.49,587.89,599.46,303200,0.0,0.0
2025-10-31 00:00:00-04:00,595.73,602.44,590.83,598.29,280500,0.0,0.0
2025-10-30 00:00:00-04:00,597.51,612.28,595.26,595.26,282400,0.0,0.0
2025-10-29 00:00:00-04:00,601.63,604.47,585.43,587.0,366500,0.0,0.0
2025-10-28 00:00:00-04:00,588.43,601.27,579.74,595.0,438100,0.0,0.0
2025-10-27 00:00:00-04:00,573.23,581.99,571.59,575.0,210500,0.0,0.0
2025-10-24 00:00:00-04:00,570.8,572.4,560.0,560.0,180800,0.0,0.0
2025-10-23 00:00:00-04:00,558.88,563.28,535.16,535.16,225700,0.0,0.0
2025-10-22 00:00:00-04:00,536.42,556.1,531.0,555.76,323700,0.0,0.0
