Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-12-18 00:00:00-05:00,129.61,130.51,128.04,129.21,7878495,0.0,0.0
2025-12-17 00:00:00-05:00,126.51,129.91,125.38,129.46,12047300,0.0,0.0
2025-12-16 00:00:00-05:00,129.13,130.42,127.81,129.06,7901700,0.25,0.0
2025-12-15 00:00:00-05:00,129.65,131.03,129.16,129.9,8042400,0.0,0.0
2025-12-12 00:00:00-05:00,128.99,137.94,128.03,137.84,13261000,0.0,0.0
2025-12-11 00:00:00-05:00,138.82,138.88,133.9,137.53,7248000,0.0,0.0
2025-12-10 00:00:00-05:00,138.41,139.16,136.1,138.28,6758800,0.0,0.0
2025-12-09 00:00:00-05:00,138.31,140.66,137.53,139.39,5597300,0.0,0.0
2025-12-08 00:00:00-05:00,139.79,142.0,139.37,139.73,3882800,0.0,0.0
2025-12-05 00:00:00-05:00,139.09,139.69,136.75,139.69,7437500,0.0,0.0
2025-12-04 00:00:00-05:00,139.19,140.06,137.42,137.72,8194500,0.0,0.0
2025-12-03 00:00:00-05:00,138.38,140.79,137.05,140.66,10115400,0.0,0.0
2025-12-02 00:00:00-05:00,141.22,143.2,140.63,141.73,8722900,0.0,0.0
2025-12-01 00:00:00-05:00,138.95,139.82,137.04,139.37,7337900,0.0,0.0
2025-11-28 00:00:00-05:00,140.63,140.69,138.03,139.22,3195100,0.0,0.0
2025-11-26 00:00:00-05:00,138.45,139.17,137.49,138.65,6443400,0.0,0.0
2025-11-25 00:00:00-05:00,137.54,138.07,133.68,137.25,7102900,0.0,0.0
2025-11-24 00:00:00-05:00,137.61,138.04,132.27,132.41,13568400,0.0,0.0
2025-11-21 00:00:00-05:00,131.35,131.94,126.95,130.11,8207300,0.0,0.0
2025-11-20 00:00:00-05:00,130.11,140.42,129.96,140.42,10313300,0.0,0.0
2025-11-19 00:00:00-05:00,136.4,136.5,131.44,131.95,8981300,0.0,0.0
2025-11-18 00:00:00-05:00,132.19,132.93,129.51,132.07,8100300,0.0,0.0
2025-11-17 00:00:00-05:00,132.08,135.16,131.0,132.33,6000900,0.0,0.0
2025-11-14 00:00:00-05:00,133.48,136.44,129.9,130.09,9797600,0.0,0.0
