Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-12-11 00:00:00-05:00,74.97,75.79,73.82,74.15,3064646,0.0,0.0
2025-12-10 00:00:00-05:00,74.12,74.33,72.62,73.1,5666200,0.0,0.0
2025-12-09 00:00:00-05:00,73.17,74.71,71.8,72.0,4269000,0.0,0.0
2025-12-08 00:00:00-05:00,72.56,74.23,72.54,74.06,4759400,0.0,0.0
2025-12-05 00:00:00-05:00,74.17,74.58,73.25,74.1,3977300,0.0,0.0
2025-12-04 00:00:00-05:00,74.06,75.74,73.99,74.51,4592000,0.0,0.0
2025-12-03 00:00:00-05:00,74.38,75.92,74.36,75.32,3669800,0.0,0.0
2025-12-02 00:00:00-05:00,74.89,77.81,74.24,77.81,6596500,0.0,0.0
2025-12-01 00:00:00-05:00,77.24,78.77,76.51,78.0,6989400,0.0,0.0
2025-11-28 00:00:00-05:00,79.28,81.31,79.03,80.68,2491700,0.0,0.0
2025-11-26 00:00:00-05:00,80.98,83.67,80.59,80.66,5607900,0.0,0.0
2025-11-25 00:00:00-05:00,79.66,80.56,75.0,76.64,7625400,0.0,0.0
2025-11-24 00:00:00-05:00,75.62,77.43,75.2,76.96,7166100,0.0,0.0
2025-11-21 00:00:00-05:00,76.45,78.49,74.42,74.73,4072500,0.0,0.0
2025-11-20 00:00:00-05:00,73.78,76.2,73.52,75.32,3017200,0.0,0.0
2025-11-19 00:00:00-05:00,74.38,76.18,74.09,74.4,3316300,0.0,0.0
2025-11-18 00:00:00-05:00,74.4,74.9,73.01,73.93,3248200,0.0,0.0
2025-11-17 00:00:00-05:00,74.65,75.97,74.04,75.51,3195100,0.0,0.0
2025-11-14 00:00:00-05:00,75.72,77.33,75.61,77.16,2601100,0.0,0.0
2025-11-13 00:00:00-05:00,76.18,78.05,75.75,77.41,3566000,0.0,0.0
2025-11-12 00:00:00-05:00,77.71,78.51,77.13,77.72,2232200,0.0,0.0
2025-11-11 00:00:00-05:00,77.68,78.56,77.32,78.22,2657700,0.0,0.0
2025-11-10 00:00:00-05:00,78.15,79.19,76.67,79.16,3036000,0.0,0.0
2025-11-07 00:00:00-05:00,79.03,79.37,77.48,78.55,3130900,0.0,0.0
2025-11-06 00:00:00-05:00,78.67,81.11,78.26,80.88,2330200,0.0,0.0
2025-11-05 00:00:00-05:00,80.88,82.6,79.05,79.46,3327300,0.0,0.0
2025-11-04 00:00:00-05:00,79.37,81.16,79.11,80.27,4082700,0.0,0.0
2025-11-03 00:00:00-05:00,81.52,81.9,79.78,81.82,3287600,0.0,0.0
2025-10-31 00:00:00-04:00,82.14,83.72,82.09,82.69,3305500,0.0,0.0
