Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-11-21 00:00:00-05:00,25.9,27.67,25.88,27.27,2327400,0.0,0.0
2025-11-20 00:00:00-05:00,26.02,26.62,25.36,25.75,2082200,0.0,0.0
2025-11-19 00:00:00-05:00,26.34,26.63,25.76,26.02,2392900,0.0,0.0
2025-11-18 00:00:00-05:00,26.07,26.6,25.86,26.26,2564700,0.0,0.0
2025-11-17 00:00:00-05:00,26.65,26.79,25.96,26.15,3010400,0.0,0.0
2025-11-14 00:00:00-05:00,27.31,27.56,26.55,26.67,2752800,0.0,0.0
2025-11-13 00:00:00-05:00,27.5,28.25,27.33,27.48,3087700,0.0,0.0
2025-11-12 00:00:00-05:00,27.73,28.22,27.14,27.66,3637900,0.0,0.0
2025-11-11 00:00:00-05:00,26.02,28.05,25.95,27.68,4976900,0.0,0.0
2025-11-10 00:00:00-05:00,26.68,26.88,25.38,25.86,2197000,0.0,0.0
2025-11-07 00:00:00-05:00,26.11,26.74,25.83,26.38,2741700,0.0,0.0
2025-11-06 00:00:00-05:00,25.51,26.38,25.41,26.01,4056700,0.0,0.0
2025-11-05 00:00:00-05:00,25.6,26.13,25.29,25.72,2301000,0.0,0.0
2025-11-04 00:00:00-05:00,25.4,26.29,25.25,25.48,2340400,0.0,0.0
2025-11-03 00:00:00-05:00,26.13,26.22,25.22,25.55,3843000,0.0,0.0
2025-10-31 00:00:00-04:00,26.6,26.66,26.05,26.19,2526700,0.0,0.0
2025-10-30 00:00:00-04:00,27.29,27.43,26.5,26.56,2909900,0.0,0.0
2025-10-29 00:00:00-04:00,28.98,29.08,27.39,27.45,2563100,0.0,0.0
2025-10-28 00:00:00-04:00,29.29,29.37,28.4,29.04,1838700,0.0,0.0
2025-10-27 00:00:00-04:00,29.34,29.34,28.74,29.31,3395400,0.0,0.0
2025-10-24 00:00:00-04:00,29.65,29.78,28.66,29.07,4060200,0.0,0.0
2025-10-23 00:00:00-04:00,28.72,29.45,26.99,29.27,7038500,0.0,0.0
2025-10-22 00:00:00-04:00,30.89,31.01,29.48,29.64,4287000,0.0,0.0
2025-10-21 00:00:00-04:00,30.81,31.51,30.61,30.98,2222600,0.0,0.0
2025-10-20 00:00:00-04:00,31.75,31.86,30.74,30.81,1519600,0.0,0.0
2025-10-17 00:00:00-04:00,32.03,32.3,30.85,31.35,1459900,0.0,0.0
2025-10-16 00:00:00-04:00,32.42,32.72,31.84,32.04,1830600,0.0,0.0
2025-10-15 00:00:00-04:00,32.79,32.9,31.98,32.5,1338300,0.0,0.0
2025-10-14 00:00:00-04:00,31.51,32.75,31.25,32.61,1436500,0.0,0.0
2025-10-13 00:00:00-04:00,31.66,32.28,31.46,32.07,1401700,0.0,0.0
2025-10-10 00:00:00-04:00,33.44,33.5,31.32,31.36,1494000,0.0,0.0
2025-10-09 00:00:00-04:00,33.54,33.64,33.0,33.26,1746600,0.0,0.0
2025-10-08 00:00:00-04:00,33.12,33.71,32.99,33.67,1057400,0.0,0.0
2025-10-07 00:00:00-04:00,34.52,34.61,33.12,33.16,1394900,0.0,0.0
2025-10-06 00:00:00-04:00,34.61,34.9,34.13,34.39,1620300,0.0,0.0
2025-10-03 00:00:00-04:00,34.24,35.17,34.24,34.43,1340300,0.0,0.0
2025-10-02 00:00:00-04:00,33.95,34.57,33.81,34.24,1414300,0.0,0.0
2025-10-01 00:00:00-04:00,33.98,34.58,33.54,33.98,1528000,0.0,0.0
2025-09-30 00:00:00-04:00,34.11,34.39,33.2,33.98,1538600,0.0,0.0
2025-09-29 00:00:00-04:00,34.35,34.42,33.58,34.28,1686500,0.0,0.0
2025-09-26 00:00:00-04:00,33.49,34.24,33.44,34.02,1933000,0.0,0.0
2025-09-25 00:00:00-04:00,34.53,34.53,33.36,33.49,1520000,0.0,0.0
2025-09-24 00:00:00-04:00,33.84,34.76,33.76,34.63,2581700,0.0,0.0
2025-09-23 00:00:00-04:00,34.97,35.24,33.62,33.79,1511900,0.0,0.0
2025-09-22 00:00:00-04:00,34.29,34.96,34.16,34.9,2374400,0.0,0.0
2025-09-19 00:00:00-04:00,35.12,35.17,34.27,34.47,3644100,0.0,0.0
2025-09-18 00:00:00-04:00,35.06,35.53,34.75,35.11,1065100,0.0,0.0
2025-09-17 00:00:00-04:00,35.49,36.52,34.6,34.73,1670500,0.0,0.0
2025-09-16 00:00:00-04:00,34.95,35.66,34.5,35.5,1624000,0.0,0.0
2025-09-15 00:00:00-04:00,35.8,36.0,34.85,34.98,1488000,0.0,0.0
2025-09-12 00:00:00-04:00,36.43,36.7,35.43,35.44,996700,0.0,0.0
2025-09-11 00:00:00-04:00,35.16,36.41,34.85,36.39,1439300,0.0,0.0
2025-09-10 00:00:00-04:00,35.62,35.81,34.71,35.01,1514200,0.0,0.0
2025-09-09 00:00:00-04:00,36.09,36.39,35.77,35.85,1186700,0.0,0.0
2025-09-08 00:00:00-04:00,36.76,36.94,35.45,35.93,1483300,0.0,0.0
2025-09-05 00:00:00-04:00,37.34,38.15,36.8,37.03,1168500,0.0,0.0
2025-09-04 00:00:00-04:00,37.1,37.4,36.81,37.35,1021500,0.0,0.0
