Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-11-21 00:00:00-05:00,231.97,246.75,228.93,246.01,851549,0.0,0.0
2025-11-20 00:00:00-05:00,231.82,243.39,228.02,228.49,929300,0.0,0.0
2025-11-19 00:00:00-05:00,230.91,235.04,226.44,231.82,609900,0.0,0.0
2025-11-18 00:00:00-05:00,226.5,231.74,223.62,231.1,792100,0.0,0.0
2025-11-17 00:00:00-05:00,231.51,235.28,224.47,227.29,575800,0.0,0.0
2025-11-14 00:00:00-05:00,233.33,241.03,229.08,232.89,524800,0.0,0.0
2025-11-13 00:00:00-05:00,240.64,251.06,232.23,235.0,705600,0.0,0.0
2025-11-12 00:00:00-05:00,240.7,244.55,237.09,241.26,615100,0.0,0.0
2025-11-11 00:00:00-05:00,238.87,241.2,234.52,239.11,862500,0.0,0.0
2025-11-10 00:00:00-05:00,238.81,241.35,229.67,238.0,774500,0.0,0.0
2025-11-07 00:00:00-05:00,240.4,241.3,230.0,238.18,1087300,0.0,0.0
2025-11-06 00:00:00-05:00,254.81,255.62,236.42,244.6,1705000,0.0,0.0
2025-11-05 00:00:00-05:00,244.1,260.21,241.75,252.84,1811200,0.0,0.0
2025-11-04 00:00:00-05:00,219.99,251.63,218.13,237.32,3741800,0.0,0.0
2025-11-03 00:00:00-05:00,215.61,218.03,210.06,214.07,1871700,0.0,0.0
2025-10-31 00:00:00-04:00,215.65,217.46,206.0,216.63,1418600,0.0,0.0
2025-10-30 00:00:00-04:00,217.55,227.5,207.0,215.63,2255600,0.0,0.0
2025-10-29 00:00:00-04:00,243.9,248.67,239.0,242.57,453500,0.0,0.0
2025-10-28 00:00:00-04:00,257.37,257.49,246.77,247.35,388000,0.0,0.0
2025-10-27 00:00:00-04:00,260.39,261.32,253.43,254.97,409700,0.0,0.0
2025-10-24 00:00:00-04:00,259.34,260.67,254.56,258.99,426600,0.0,0.0
2025-10-23 00:00:00-04:00,259.47,261.45,251.43,259.14,711800,0.0,0.0
2025-10-22 00:00:00-04:00,267.21,268.59,256.11,262.89,875500,0.0,0.0
2025-10-21 00:00:00-04:00,257.88,270.35,255.0,266.89,894500,0.0,0.0
2025-10-20 00:00:00-04:00,258.15,258.5,253.37,255.54,577600,0.0,0.0
