Date,Close,Dividends,High,Low,Open,Volume,Stock Splits
2025-07-18 00:00:00-04:00,21.62,0.0,22.6,20.91,22.26,5347400,0.0
2025-07-17 00:00:00-04:00,22.12,0.0,22.41,21.48,21.6,4202200,0.0
2025-07-16 00:00:00-04:00,22.24,0.0,22.77,21.94,22.18,5170000,0.0
2025-07-15 00:00:00-04:00,21.56,0.0,22.01,21.28,21.84,3956600,0.0
2025-07-14 00:00:00-04:00,22.12,0.0,23.56,21.84,22.24,6262300,0.0
2025-07-11 00:00:00-04:00,21.83,0.0,22.8,21.58,22.61,5592800,0.0
2025-07-10 00:00:00-04:00,22.07,0.0,22.37,20.9,21.18,6579600,0.0
2025-07-09 00:00:00-04:00,21.27,0.0,21.49,20.05,21.09,5171400,0.0
2025-07-08 00:00:00-04:00,20.89,0.0,22.42,20.74,21.94,5868300,0.0
2025-07-07 00:00:00-04:00,21.2,0.0,21.67,20.04,21.6,8725600,0.0
2025-07-03 00:00:00-04:00,21.9,0.0,22.33,21.1,21.15,6853600,0.0
2025-07-02 00:00:00-04:00,21.08,0.0,21.55,19.13,19.27,16981400,0.0
2025-07-01 00:00:00-04:00,18.48,0.0,19.74,18.03,18.08,6178500,0.0
2025-06-30 00:00:00-04:00,18.6,0.0,18.79,17.87,17.9,5177000,0.0
2025-06-27 00:00:00-04:00,17.66,0.0,18.59,17.42,18.59,7735000,0.0
2025-06-26 00:00:00-04:00,18.68,0.0,18.88,17.03,17.28,9417100,0.0
2025-06-25 00:00:00-04:00,17.45,0.0,18.41,17.39,17.68,6721900,0.0
2025-06-24 00:00:00-04:00,17.24,0.0,17.27,16.31,16.36,5097300,0.0
2025-06-23 00:00:00-04:00,15.89,0.0,16.53,15.26,16.14,7321400,0.0
2025-06-20 00:00:00-04:00,16.7,0.0,17.57,16.5,17.38,6626000,0.0
2025-06-18 00:00:00-04:00,17.03,0.0,17.32,16.67,16.77,5691400,0.0
2025-06-17 00:00:00-04:00,16.99,0.0,18.07,16.75,17.99,5327900,0.0
2025-06-16 00:00:00-04:00,18.46,0.0,18.6,17.58,18.0,4489900,0.0
2025-06-13 00:00:00-04:00,17.48,0.0,18.29,17.34,17.7,4831600,0.0
2025-06-12 00:00:00-04:00,18.36,0.0,18.94,17.79,17.83,4028900,0.0
2025-06-11 00:00:00-04:00,18.52,0.0,18.83,18.22,18.6,4598300,0.0
2025-06-10 00:00:00-04:00,18.53,0.0,19.01,18.16,18.78,4384100,0.0
2025-06-09 00:00:00-04:00,18.55,0.0,19.5,18.22,19.47,5962900,0.0
2025-06-06 00:00:00-04:00,18.57,0.0,18.83,16.79,16.89,11137800,0.0
2025-06-05 00:00:00-04:00,16.32,0.0,17.3,16.06,17.17,8786600,0.0
2025-06-04 00:00:00-04:00,17.01,0.0,17.13,15.82,15.95,6668200,0.0
2025-06-03 00:00:00-04:00,16.06,0.0,16.21,15.41,15.6,6761100,0.0
2025-06-02 00:00:00-04:00,15.21,0.0,15.59,14.88,15.03,5132900,0.0
2025-05-30 00:00:00-04:00,15.27,0.0,15.44,14.74,15.19,7494500,0.0
2025-05-29 00:00:00-04:00,15.38,0.0,15.93,15.31,15.84,4506000,0.0
2025-05-28 00:00:00-04:00,15.54,0.0,16.84,15.49,16.82,6761000,0.0
2025-05-27 00:00:00-04:00,16.9,0.0,17.38,16.54,17.26,6961800,0.0
2025-05-23 00:00:00-04:00,16.65,0.0,17.0,16.18,16.41,7186800,0.0
2025-05-22 00:00:00-04:00,17.08,0.0,17.45,16.57,16.91,10069500,0.0
2025-05-21 00:00:00-04:00,16.36,0.0,17.82,16.0,16.62,10944700,0.0
2025-05-20 00:00:00-04:00,16.83,0.0,17.23,16.38,17.14,8404700,0.0
2025-05-19 00:00:00-04:00,17.17,0.0,17.23,15.91,16.42,7205100,0.0
2025-05-16 00:00:00-04:00,17.13,0.0,17.45,15.53,15.55,11037600,0.0
2025-05-15 00:00:00-04:00,15.58,0.0,15.79,15.02,15.64,5903900,0.0
2025-05-14 00:00:00-04:00,16.13,0.0,16.93,16.05,16.64,7641100,0.0
2025-05-13 00:00:00-04:00,16.5,0.0,16.65,15.6,16.28,9637600,0.0
2025-05-12 00:00:00-04:00,15.52,0.0,16.31,14.97,15.2,11824300,0.0
2025-05-09 00:00:00-04:00,13.89,0.0,14.87,13.48,14.27,8254200,0.0
2025-05-08 00:00:00-04:00,14.17,0.0,14.78,12.81,13.09,10578700,0.0
2025-05-07 00:00:00-04:00,12.66,0.0,13.05,12.45,12.84,5087100,0.0
2025-05-06 00:00:00-04:00,12.76,0.0,12.83,12.23,12.32,3894100,0.0
2025-05-05 00:00:00-04:00,12.76,0.0,13.29,12.68,13.23,4470100,0.0
2025-05-02 00:00:00-04:00,13.8,0.0,14.27,13.47,13.77,5555500,0.0
2025-05-01 00:00:00-04:00,13.51,0.0,13.7,12.74,12.9,8090200,0.0
2025-04-30 00:00:00-04:00,12.31,0.0,12.47,11.86,12.37,4580000,0.0
2025-04-29 00:00:00-04:00,13.05,0.0,13.16,12.79,13.03,3074600,0.0
2025-04-28 00:00:00-04:00,13.11,0.0,13.8,12.61,13.71,4221400,0.0
2025-04-25 00:00:00-04:00,13.4,0.0,13.66,12.86,13.15,4774600,0.0
2025-04-24 00:00:00-04:00,12.9,0.0,13.07,12.06,12.23,4604500,0.0
2025-04-23 00:00:00-04:00,12.26,0.0,12.83,11.98,12.71,6602900,0.0
2025-04-22 00:00:00-04:00,11.79,0.0,11.95,10.94,10.99,8131700,0.0
2025-04-21 00:00:00-04:00,10.64,0.0,11.43,10.61,11.21,5057800,0.0
2025-04-17 00:00:00-04:00,11.19,0.0,11.25,10.61,11.05,4259700,0.0
2025-04-16 00:00:00-04:00,11.08,0.0,11.45,10.86,11.09,5587800,0.0
2025-04-15 00:00:00-04:00,11.43,0.0,12.16,11.17,12.09,4693600,0.0
2025-04-14 00:00:00-04:00,12.1,0.0,12.91,11.92,12.75,5700100,0.0
2025-04-11 00:00:00-04:00,12.16,0.0,12.33,11.6,11.82,5154800,0.0
2025-04-10 00:00:00-04:00,11.73,0.0,12.22,11.44,12.15,6038800,0.0
2025-04-09 00:00:00-04:00,12.59,0.0,13.03,10.54,10.93,9684300,0.0
2025-04-08 00:00:00-04:00,11.08,0.0,12.34,10.76,12.07,5466100,0.0
2025-04-07 00:00:00-04:00,11.43,0.0,12.51,10.1,10.13,6705900,0.0
2025-04-04 00:00:00-04:00,11.39,0.0,11.74,10.04,11.55,7151200,0.0
2025-04-03 00:00:00-04:00,11.91,0.0,12.28,11.58,11.77,5324600,0.0
2025-04-02 00:00:00-04:00,13.39,0.0,13.63,12.77,12.99,8258300,0.0
2025-04-01 00:00:00-04:00,13.32,0.0,13.34,11.15,11.87,10059000,0.0
2025-03-31 00:00:00-04:00,11.62,0.0,12.46,11.47,12.3,9170000,0.0
2025-03-28 00:00:00-04:00,11.72,0.0,12.33,11.65,12.25,2883900,0.0
2025-03-27 00:00:00-04:00,12.46,0.0,12.76,12.31,12.57,2452600,0.0
2025-03-26 00:00:00-04:00,12.93,0.0,13.74,12.79,13.5,2778900,0.0
2025-03-25 00:00:00-04:00,13.66,0.0,13.95,13.37,13.89,2808500,0.0
2025-03-24 00:00:00-04:00,13.95,0.0,14.01,13.25,13.25,4583900,0.0
2025-03-21 00:00:00-04:00,12.9,0.0,12.91,12.37,12.53,3336600,0.0
2025-03-20 00:00:00-04:00,12.92,0.0,13.45,12.53,12.54,3899800,0.0
2025-03-19 00:00:00-04:00,12.93,0.0,13.26,12.24,12.24,4273700,0.0
2025-03-18 00:00:00-04:00,12.07,0.0,12.69,12.05,12.6,3549500,0.0
2025-03-17 00:00:00-04:00,12.95,0.0,13.15,12.2,12.44,3194100,0.0
2025-03-14 00:00:00-04:00,12.62,0.0,12.72,12.0,12.11,4043100,0.0
2025-03-13 00:00:00-04:00,11.71,0.0,12.19,11.45,12.11,3509900,0.0
2025-03-12 00:00:00-04:00,12.15,0.0,12.45,11.58,12.25,3874400,0.0
2025-03-11 00:00:00-04:00,11.88,0.0,12.11,11.03,11.5,4188700,0.0
2025-03-10 00:00:00-04:00,11.48,0.0,12.94,11.0,12.73,6093600,0.0
2025-03-07 00:00:00-05:00,13.51,0.0,13.67,12.56,13.41,5324400,0.0
2025-03-06 00:00:00-05:00,13.41,0.0,14.45,13.19,14.34,4624600,0.0
2025-03-05 00:00:00-05:00,14.92,0.0,14.94,14.02,14.54,3717100,0.0
2025-03-04 00:00:00-05:00,14.02,0.0,14.5,12.9,13.42,4646100,0.0
2025-03-03 00:00:00-05:00,14.08,0.0,17.45,14.01,16.51,6257100,0.0
2025-02-28 00:00:00-05:00,14.75,0.0,15.34,13.91,14.24,6653400,0.0
2025-02-27 00:00:00-05:00,14.41,0.0,16.17,14.39,15.43,5393600,0.0
2025-02-26 00:00:00-05:00,14.94,0.0,15.57,14.41,15.04,4967900,0.0
2025-02-25 00:00:00-05:00,14.87,0.0,15.95,13.72,15.89,7915600,0.0
2025-02-24 00:00:00-05:00,16.6,0.0,17.96,16.08,17.93,5289000,0.0
2025-02-21 00:00:00-05:00,17.93,0.0,20.3,17.78,19.86,6375700,0.0
2025-02-20 00:00:00-05:00,19.53,0.0,20.13,18.94,20.13,2949900,0.0
2025-02-19 00:00:00-05:00,19.72,0.0,20.53,19.64,19.79,2236200,0.0
2025-02-18 00:00:00-05:00,19.78,0.0,20.47,19.52,20.33,2753900,0.0
2025-02-14 00:00:00-05:00,20.47,0.0,20.88,20.27,20.57,2232500,0.0
2025-02-13 00:00:00-05:00,20.47,0.0,20.56,19.68,20.23,2820700,0.0
2025-02-12 00:00:00-05:00,20.32,0.0,20.51,19.42,19.81,2044400,0.0
2025-02-11 00:00:00-05:00,20.09,0.0,21.08,20.02,20.55,3029600,0.0
2025-02-10 00:00:00-05:00,20.81,0.0,21.28,20.57,21.25,2342300,0.0
2025-02-07 00:00:00-05:00,20.88,0.0,22.85,20.67,21.74,3741600,0.0
2025-02-06 00:00:00-05:00,21.1,0.0,21.78,20.56,21.12,2436100,0.0
2025-02-05 00:00:00-05:00,20.82,0.0,22.2,20.79,21.55,3107900,0.0
2025-02-04 00:00:00-05:00,21.57,0.0,21.95,21.16,21.26,2866700,0.0
2025-02-03 00:00:00-05:00,21.64,0.0,21.93,18.7,19.04,6128800,0.0
2025-01-31 00:00:00-05:00,21.69,0.0,22.75,21.36,21.54,6547600,0.0
2025-01-30 00:00:00-05:00,21.5,0.0,21.71,20.51,20.65,4791300,0.0
2025-01-29 00:00:00-05:00,20.11,0.0,20.47,19.16,19.44,4211200,0.0
2025-01-28 00:00:00-05:00,19.61,0.0,20.37,18.85,20.37,5519600,0.0
2025-01-27 00:00:00-05:00,19.78,0.0,24.0,18.65,23.89,13190000,0.0
2025-01-24 00:00:00-05:00,26.04,0.0,27.82,25.62,26.3,6741200,0.0
2025-01-23 00:00:00-05:00,25.43,0.0,27.24,24.94,25.0,5368600,0.0
2025-01-22 00:00:00-05:00,25.86,0.0,26.4,24.72,25.56,5154000,0.0
2025-01-21 00:00:00-05:00,26.12,0.0,27.58,25.23,27.34,5966600,0.0
2025-01-17 00:00:00-05:00,26.92,0.0,29.28,26.37,27.71,10173200,0.0
2025-01-16 00:00:00-05:00,26.59,0.0,27.08,25.55,25.56,4974400,0.0
2025-01-15 00:00:00-05:00,26.26,0.0,26.76,25.03,25.43,6109200,0.0
2025-01-14 00:00:00-05:00,23.86,0.0,24.98,23.24,24.3,4252000,0.0
2025-01-13 00:00:00-05:00,22.93,0.0,22.94,21.45,22.19,3938400,0.0
2025-01-10 00:00:00-05:00,23.4,0.0,23.47,22.14,22.75,4352500,0.0
2025-01-08 00:00:00-05:00,23.5,0.0,24.31,22.54,23.82,5044100,0.0
2025-01-07 00:00:00-05:00,24.85,0.0,27.19,24.36,27.19,7142700,0.0
2025-01-06 00:00:00-05:00,26.67,0.0,27.06,24.43,24.58,7675700,0.0
2025-01-03 00:00:00-05:00,24.16,0.0,24.17,21.63,21.8,5321900,0.0
2025-01-02 00:00:00-05:00,21.89,0.0,22.16,20.73,21.1,4095100,0.0
2024-12-31 00:00:00-05:00,20.49,0.0,22.84,20.34,22.54,4189000,0.0
2024-12-30 00:00:00-05:00,21.51,0.0,22.04,20.8,21.5,4005100,0.0
2024-12-27 00:00:00-05:00,22.32,0.0,24.17,22.12,24.01,4649400,0.0
2024-12-26 00:00:00-05:00,23.89,0.0,24.6,23.3,23.83,3039500,0.0
2024-12-24 00:00:00-05:00,24.28,0.0,24.63,22.77,22.92,3821900,0.0
2024-12-23 00:00:00-05:00,21.65,0.0,23.81,21.56,23.79,5707600,0.0
2024-12-20 00:00:00-05:00,23.68,0.0,24.44,22.81,23.09,7353300,0.0
2024-12-19 00:00:00-05:00,23.8,0.0,27.58,23.62,27.15,7806800,0.0
2024-12-18 00:00:00-05:00,26.13,0.0,29.5,25.3,29.3,9066900,0.0
2024-12-17 00:00:00-05:00,29.62,0.0,30.91,28.42,30.26,9004500,0.0
2024-12-16 00:00:00-05:00,29.06,0.0,31.33,27.33,28.41,11078500,0.0
2024-12-13 00:00:00-05:00,27.33,0.0,29.74,27.3,28.1,8539000,0.0
2024-12-12 00:00:00-05:00,27.32,0.0,31.26,27.12,30.27,18902800,0.0
2024-12-11 00:00:00-05:00,26.69,0.0,27.33,25.61,27.0,6518800,0.0
2024-12-10 00:00:00-05:00,25.62,0.0,27.54,24.63,27.41,5391400,0.0
2024-12-09 00:00:00-05:00,27.2,0.0,30.7,27.12,30.55,6018300,0.0
2024-12-06 00:00:00-05:00,30.24,0.0,31.95,28.35,28.35,8758400,0.0
2024-12-05 00:00:00-05:00,27.67,0.0,31.36,27.45,28.9,10894600,0.0
2024-12-04 00:00:00-05:00,27.03,0.0,27.31,24.87,25.15,8411600,0.0
2024-12-03 00:00:00-05:00,25.06,0.0,26.07,24.71,25.16,3682900,0.0
2024-12-02 00:00:00-05:00,25.93,0.0,28.21,25.21,27.12,7402700,0.0
2024-11-29 00:00:00-05:00,28.02,0.0,30.17,27.64,28.45,6661900,0.0
2024-11-27 00:00:00-05:00,28.45,0.0,28.78,24.61,25.05,12367300,0.0
2024-11-26 00:00:00-05:00,24.42,0.0,25.92,23.94,24.14,4740800,0.0
2024-11-25 00:00:00-05:00,25.24,0.0,26.39,23.21,26.39,7916400,0.0
2024-11-22 00:00:00-05:00,25.92,0.0,26.42,22.65,23.06,8055800,0.0
2024-11-21 00:00:00-05:00,23.48,0.0,26.32,22.54,26.05,8789100,0.0
2024-11-20 00:00:00-05:00,24.46,0.0,26.49,23.89,26.15,9510800,0.0
2024-11-19 00:00:00-05:00,25.32,0.0,25.38,23.67,24.82,8259200,0.0
2024-11-18 00:00:00-05:00,25.04,0.0,25.85,24.1,25.19,8311200,0.0
2024-11-15 00:00:00-05:00,25.26,0.0,25.74,23.44,24.26,7458300,0.0
2024-11-14 00:00:00-05:00,23.14,0.0,26.45,23.12,26.1,7483100,0.0
2024-11-13 00:00:00-05:00,24.78,0.0,28.47,24.34,25.47,17988400,0.0
2024-11-12 00:00:00-05:00,23.86,0.0,24.4,22.81,23.8,8961500,0.0
2024-11-11 00:00:00-05:00,24.59,0.0,25.32,20.57,21.34,13684700,0.0
2024-11-08 00:00:00-05:00,19.58,0.0,19.96,18.91,19.11,4712400,0.0
2024-11-07 00:00:00-05:00,18.97,0.0,19.42,18.3,18.47,6168400,0.0
2024-11-06 00:00:00-05:00,18.59,0.0,19.82,18.0,19.25,11597800,0.0
2024-11-05 00:00:00-05:00,16.74,0.0,17.48,15.98,16.0,5721800,0.0
2024-11-04 00:00:00-05:00,15.56,0.0,16.2,15.14,15.51,3125300,0.0
2024-11-01 00:00:00-04:00,16.02,0.0,17.33,15.73,16.04,6521900,0.0
2024-10-31 00:00:00-04:00,15.79,0.0,18.22,15.78,18.03,7379400,0.0
2024-10-30 00:00:00-04:00,18.16,0.0,18.39,16.65,16.77,6647200,0.0
2024-10-29 00:00:00-04:00,17.18,0.0,18.38,16.82,18.01,8234800,0.0
2024-10-28 00:00:00-04:00,17.21,0.0,17.49,15.41,15.51,8626500,0.0
2024-10-25 00:00:00-04:00,14.9,0.0,15.75,14.54,15.44,5061700,0.0
2024-10-24 00:00:00-04:00,15.31,0.0,16.2,14.93,15.94,4593300,0.0
2024-10-23 00:00:00-04:00,15.11,0.0,15.81,14.62,15.45,4961100,0.0
2024-10-22 00:00:00-04:00,15.66,0.0,16.04,15.01,15.01,5720400,0.0
2024-10-21 00:00:00-04:00,15.33,0.0,15.52,13.79,14.35,7369900,0.0
2024-10-18 00:00:00-04:00,14.47,0.0,14.84,12.85,12.85,7036300,0.0
2024-10-17 00:00:00-04:00,12.67,0.0,13.36,12.54,12.81,4362600,0.0
2024-10-16 00:00:00-04:00,12.9,0.0,12.93,11.71,12.03,6529600,0.0
2024-10-15 00:00:00-04:00,11.77,0.0,12.49,11.43,12.2,5395300,0.0
2024-10-14 00:00:00-04:00,12.18,0.0,12.67,11.83,12.17,3634800,0.0
2024-10-11 00:00:00-04:00,11.72,0.0,11.83,11.11,11.12,2673200,0.0
2024-10-10 00:00:00-04:00,11.12,0.0,11.2,10.7,10.83,2144600,0.0
2024-10-09 00:00:00-04:00,10.97,0.0,11.42,10.94,11.29,2927000,0.0
2024-10-08 00:00:00-04:00,11.34,0.0,11.83,11.17,11.7,2844300,0.0
2024-10-07 00:00:00-04:00,11.72,0.0,12.48,11.54,12.0,3187900,0.0
2024-10-04 00:00:00-04:00,12.02,0.0,12.28,11.7,12.13,2555300,0.0
2024-10-03 00:00:00-04:00,11.73,0.0,12.02,11.44,11.81,2088900,0.0
2024-10-02 00:00:00-04:00,11.98,0.0,12.16,11.36,11.44,2556400,0.0
2024-10-01 00:00:00-04:00,11.56,0.0,12.37,11.3,12.27,3876100,0.0
2024-09-30 00:00:00-04:00,12.26,0.0,12.63,12.01,12.51,4748000,0.0
2024-09-27 00:00:00-04:00,13.08,0.0,13.32,12.64,12.96,4132300,0.0
2024-09-26 00:00:00-04:00,12.63,0.0,13.45,12.56,13.1,4822200,0.0
2024-09-25 00:00:00-04:00,12.53,0.0,13.13,12.44,12.48,5196100,0.0
2024-09-24 00:00:00-04:00,12.5,0.0,12.55,11.49,11.8,4196900,0.0
2024-09-23 00:00:00-04:00,11.57,0.0,11.76,11.13,11.35,4297500,0.0
2024-09-20 00:00:00-04:00,11.17,0.0,11.45,10.96,11.23,5830200,0.0
2024-09-19 00:00:00-04:00,11.43,0.0,12.06,11.38,11.87,4156300,0.0
2024-09-18 00:00:00-04:00,11.02,0.0,11.85,10.8,11.36,4799400,0.0
2024-09-17 00:00:00-04:00,11.42,0.0,11.93,11.16,11.37,3664000,0.0
2024-09-16 00:00:00-04:00,11.03,0.0,11.2,10.44,10.94,2659000,0.0
2024-09-13 00:00:00-04:00,11.24,0.0,11.43,10.8,11.04,2681000,0.0
2024-09-12 00:00:00-04:00,10.89,0.0,10.99,10.34,10.63,2694800,0.0
