Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-11-21 00:00:00-05:00,108.55,109.01,106.48,107.03,430038,0.0,0.0
2025-11-20 00:00:00-05:00,106.57,110.65,106.46,110.0,486400,0.0,0.0
2025-11-19 00:00:00-05:00,108.98,109.51,107.52,107.62,521600,0.0,0.0
2025-11-18 00:00:00-05:00,107.54,108.88,106.76,107.16,453200,0.0,0.0
2025-11-17 00:00:00-05:00,107.64,109.49,107.05,108.47,348800,0.12,0.0
2025-11-14 00:00:00-05:00,108.47,108.53,104.98,106.57,585400,0.0,0.0
2025-11-13 00:00:00-05:00,107.77,111.26,107.64,111.02,576700,0.0,0.0
2025-11-12 00:00:00-05:00,111.2,112.93,109.07,112.93,697800,0.0,0.0
2025-11-11 00:00:00-05:00,112.68,113.46,111.61,113.22,466700,0.0,0.0
2025-11-10 00:00:00-05:00,114.34,115.37,113.77,114.81,689300,0.0,0.0
2025-11-07 00:00:00-05:00,113.35,114.25,111.88,113.17,730600,0.0,0.0
2025-11-06 00:00:00-05:00,114.62,115.27,112.95,114.88,718300,0.0,0.0
2025-11-05 00:00:00-05:00,113.74,115.59,110.16,110.5,1125000,0.0,0.0
2025-11-04 00:00:00-05:00,108.53,113.12,108.53,112.17,929500,0.0,0.0
2025-11-03 00:00:00-05:00,107.7,107.86,105.56,106.76,665800,0.0,0.0
2025-10-31 00:00:00-04:00,106.25,106.72,105.31,105.31,560400,0.0,0.0
2025-10-30 00:00:00-04:00,104.99,107.68,104.74,106.33,755100,0.0,0.0
2025-10-29 00:00:00-04:00,107.14,109.79,106.67,107.12,609300,0.0,0.0
2025-10-28 00:00:00-04:00,106.17,107.13,105.49,106.49,385000,0.0,0.0
2025-10-27 00:00:00-04:00,106.5,106.96,105.09,106.78,374400,0.0,0.0
2025-10-24 00:00:00-04:00,106.22,106.38,104.87,105.62,300900,0.0,0.0
2025-10-23 00:00:00-04:00,104.56,105.2,103.67,104.63,339400,0.0,0.0
2025-10-22 00:00:00-04:00,104.0,106.53,102.18,105.94,671300,0.0,0.0
2025-10-21 00:00:00-04:00,105.34,108.37,104.7,108.37,606800,0.0,0.0
2025-10-20 00:00:00-04:00,109.73,109.91,108.89,109.23,499600,0.0,0.0
2025-10-17 00:00:00-04:00,108.57,110.91,108.09,109.12,1033900,0.0,0.0
