Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-22 00:00:00-05:00,45.2561905548155,45.422392096738086,44.47405797326321,45.32462692260742,1984300,0.0,0.0
2023-11-24 00:00:00-05:00,45.16819623953876,46.24362797377697,45.06065232021454,45.6276969909668,1411400,0.0,0.0
2023-11-27 00:00:00-05:00,44.89444977473655,45.23174595489088,44.57182172678641,44.70869445800781,3223100,0.0,0.0
2023-11-28 00:00:00-05:00,44.63048480472215,45.24641211919876,44.28829923384391,44.48383331298828,4426900,0.0,0.0
2023-11-29 00:00:00-05:00,44.728249979543165,45.01177420782739,44.26874545297923,44.48383331298828,3426500,0.0,0.0
2023-11-30 00:00:00-05:00,44.60156621481737,44.689866871346936,44.16987619548579,44.34647750854492,7518600,0.16,0.0
2023-12-01 00:00:00-05:00,44.50345653449086,45.54834452953686,44.22874504118226,45.32759475708008,5788300,0.0,0.0
2023-12-04 00:00:00-05:00,45.033267739982,45.34231821978023,44.31704910096211,44.36610794067383,5222800,0.0,0.0
2023-12-05 00:00:00-05:00,44.09138240128323,44.32489089657342,43.06121063232422,43.06121063232422,4894000,0.0,0.0
2023-12-06 00:00:00-05:00,43.257438714074,43.75780662202712,43.14951527011107,43.316307067871094,3746300,0.0,0.0
2023-12-07 00:00:00-05:00,43.414419281348756,43.85592259884435,43.26725026129567,43.659698486328125,4821500,0.0,0.0
2023-12-08 00:00:00-05:00,43.777433645537506,44.46421620234993,43.65970066920687,44.297428131103516,5691400,0.0,0.0
2023-12-11 00:00:00-05:00,44.70949372429716,45.03326407525948,44.405346159089866,44.935150146484375,5526700,0.0,0.0
2023-12-12 00:00:00-05:00,44.797788178954704,44.797788178954704,43.875539832293704,43.96384048461914,4052500,0.0,0.0
2023-12-13 00:00:00-05:00,44.28761689242316,44.866476021302006,43.86573632005396,44.6800651550293,8684900,0.0,0.0
2023-12-14 00:00:00-05:00,45.04798056444427,46.622672642042666,45.04798056444427,45.66117858886719,7659600,0.0,0.0
2023-12-15 00:00:00-05:00,45.504198116439,45.827964713432095,45.19024104064903,45.67098617553711,14029300,0.0,0.0
2023-12-18 00:00:00-05:00,45.99475871279486,46.5049399209956,45.523823076608885,46.289093017578125,7038500,0.0,0.0
2023-12-19 00:00:00-05:00,46.632475117908214,47.26529583261871,46.54417446602621,46.95624542236328,6079700,0.0,0.0
2023-12-20 00:00:00-05:00,46.87775942358572,46.97096671707351,45.582685549285245,45.71023178100586,4518500,0.0,0.0
2023-12-21 00:00:00-05:00,46.02418918398387,46.46569249487346,45.90645621530118,46.39701461791992,3070000,0.0,0.0
2023-12-22 00:00:00-05:00,46.55889792265572,46.79927048235748,46.29889883585273,46.56380081176758,2657600,0.0,0.0
2023-12-26 00:00:00-05:00,46.603050430615745,47.211341830395824,46.40682631184882,47.09360885620117,2636000,0.0,0.0
2023-12-27 00:00:00-05:00,46.9758758654498,47.41737919685383,46.708028390221884,47.0739860534668,1856500,0.0,0.0
2023-12-28 00:00:00-05:00,47.09360318343585,47.30945006234553,46.87775630452618,47.18190383911133,1984000,0.0,0.0
2023-12-29 00:00:00-05:00,47.054359399612856,47.319261376681176,46.622669368092325,47.015113830566406,2120300,0.0,0.0
2024-01-02 00:00:00-05:00,46.92681727535062,47.91774357408696,46.85028729232205,47.64303207397461,3123400,0.0,0.0
2024-01-03 00:00:00-05:00,47.36831661295274,47.55276629684455,46.94643610105913,47.172096252441406,3469300,0.0,0.0
2024-01-04 00:00:00-05:00,47.19171885452137,47.31926509260664,46.51474957729415,46.7011604309082,3079900,0.0,0.0
2024-01-05 00:00:00-05:00,46.70116230391702,46.85814085606251,46.03400252163273,46.43626403808594,2773800,0.0,0.0
2024-01-08 00:00:00-05:00,46.13210864273419,46.34795551887634,45.406080622859946,46.12229537963867,2414600,0.0,0.0
2024-01-09 00:00:00-05:00,45.808341892896436,45.86721024806031,45.13137265049785,45.63174057006836,3042800,0.0,0.0
2024-01-10 00:00:00-05:00,45.10194015404558,45.44532953439451,44.99401670803204,45.18042755126953,2595400,0.0,0.0
2024-01-11 00:00:00-05:00,45.386461161627636,45.69060871457673,44.964584384220686,45.160804748535156,4007900,0.0,0.0
2024-01-12 00:00:00-05:00,45.54344361057957,45.67098985247025,44.974397768395676,45.23929977416992,3299000,0.0,0.0
2024-01-16 00:00:00-05:00,45.155897805815414,45.183368953766546,44.405340383299475,44.63100051879883,5702900,0.0,0.0
2024-01-17 00:00:00-05:00,44.150253217119484,44.768357810104895,43.8313895286854,43.9932746887207,3644900,0.0,0.0
2024-01-18 00:00:00-05:00,43.84610737366102,43.89516620659357,43.23781602046488,43.57139587402344,4040000,0.0,0.0
2024-01-19 00:00:00-05:00,43.33592856806094,44.77817150526218,43.178950025027476,44.73892593383789,5115300,0.0,0.0
2024-01-22 00:00:00-05:00,44.31214037966777,44.69968195787328,43.95403110728481,44.12082290649414,4708200,0.0,0.0
2024-01-23 00:00:00-05:00,44.621191016101974,45.01363922790108,44.20421713023013,44.57213592529297,2634600,0.0,0.0
2024-01-24 00:00:00-05:00,44.748733396880944,44.80269511492792,44.06195095664389,44.55250930786133,2454400,0.0,0.0
2024-01-25 00:00:00-05:00,44.886094864029744,44.96458600671863,44.160066764812214,44.38572692871094,3958100,0.0,0.0
2024-01-26 00:00:00-05:00,44.79779443957883,45.07250595513275,44.395536687804714,44.9940185546875,3226200,0.0,0.0
2024-01-29 00:00:00-05:00,44.87628370646595,45.07250407070719,44.444589922742715,45.06269454956055,2123200,0.0,0.0
2024-01-30 00:00:00-05:00,44.7585507771657,45.27461921139481,44.719308946601096,44.9645881652832,2948200,0.0,0.0
2024-01-31 00:00:00-05:00,45.14118365382705,45.47476352538111,44.60157014643,44.621192932128906,5825300,0.0,0.0
2024-02-01 00:00:00-05:00,55.42329112661202,56.66930620161812,51.371277588814195,53.03917694091797,12192900,0.0,0.0
2024-02-02 00:00:00-05:00,53.274642432717606,53.47086654471718,51.89126786998284,52.03843688964844,5601500,0.0,0.0
2024-02-05 00:00:00-05:00,51.50863233601091,51.50863233601091,50.679587436950385,50.82184982299805,5824300,0.0,0.0
2024-02-06 00:00:00-05:00,50.77279298086918,51.42523653287223,50.341102948294065,51.10637283325195,4725400,0.0,0.0
2024-02-07 00:00:00-05:00,51.35164923762913,53.16671367126037,51.35164923762913,53.048980712890625,7010000,0.0,0.0
2024-02-08 00:00:00-05:00,52.97049484827796,53.30407469215957,51.655798256822614,52.234657287597656,6199800,0.0,0.0
2024-02-09 00:00:00-05:00,52.03843708297824,52.89298824716177,51.88145854132811,52.587860107421875,2929800,0.0,0.0
2024-02-12 00:00:00-05:00,53.59840606233189,54.26556571392841,53.43161427810118,54.00066375732422,3274500,0.0,0.0
2024-02-13 00:00:00-05:00,53.549356007294605,53.951613740080454,52.34257906627354,52.61729431152344,3525700,0.0,0.0
2024-02-14 00:00:00-05:00,53.08823586759167,53.279553362993,52.543715690629774,53.05880355834961,3260500,0.0,0.0
2024-02-15 00:00:00-05:00,53.264829814509405,54.36367953809105,53.264829814509405,53.647464752197266,3048100,0.0,0.0
2024-02-16 00:00:00-05:00,53.73576926133776,54.23613719817411,53.490490053686585,53.765201568603516,3892700,0.0,0.0
2024-02-20 00:00:00-05:00,53.353130322111895,53.66708738510656,52.93124981696341,53.3335075378418,3113400,0.0,0.0
2024-02-21 00:00:00-05:00,53.1961555480957,53.51011263326656,52.941063077229586,53.1961555480957,2325500,0.0,0.0
2024-02-22 00:00:00-05:00,53.04898857639677,53.833881319645926,52.89201002774695,53.676902770996094,4256400,0.0,0.0
2024-02-23 00:00:00-05:00,53.588600324261186,54.069349218788275,53.45615119869253,53.86331558227539,2400300,0.0,0.0
2024-02-26 00:00:00-05:00,53.57878693500077,54.152739342138986,53.451240708082246,53.784820556640625,2593700,0.0,0.0
2024-02-27 00:00:00-05:00,54.03501227185213,54.29500764313359,53.81916536316693,54.08897399902344,2186100,0.0,0.0
2024-02-28 00:00:00-05:00,53.8436926340835,54.03795185002,53.137287319411826,53.51011276245117,3568600,0.0,0.0
2024-02-29 00:00:00-05:00,53.60851429590827,53.62819481784214,52.398190349543015,52.66387176513672,6804300,0.16,0.0
2024-03-01 00:00:00-05:00,52.63435312073432,53.47075466186542,52.63435312073432,52.801631927490234,4274200,0.0,0.0
2024-03-04 00:00:00-05:00,52.50642528219852,53.1263485136889,52.49658314552985,52.75242614746094,2490200,0.0,0.0
2024-03-05 00:00:00-05:00,52.58514667824135,53.24443098755921,52.50642834867124,53.0771484375,2904900,0.0,0.0
2024-03-06 00:00:00-05:00,53.234590397222455,53.667554360303605,52.90987117858723,53.16571044921875,4142500,0.0,0.0
2024-03-07 00:00:00-05:00,53.559305612370046,54.25794712875009,53.40678628583394,53.61834716796875,3330900,0.0,0.0
2024-03-08 00:00:00-05:00,53.608504052897,53.962745872670055,53.529785733878,53.80530548095703,4260600,0.0,0.0
2024-03-11 00:00:00-04:00,53.70691155699551,54.79915226298307,53.70691155699551,54.2087516784668,4053600,0.0,0.0
2024-03-12 00:00:00-04:00,54.316988342966795,54.48426711893246,53.30838335812652,54.22842788696289,4423800,0.0,0.0
2024-03-13 00:00:00-04:00,54.45475105351631,54.897553356591736,54.316991171154015,54.41539001464844,3165200,0.0,0.0
2024-03-14 00:00:00-04:00,54.20875272826383,54.33667423373396,53.62130252121327,54.316993713378906,3514800,0.0,0.0
2024-03-15 00:00:00-04:00,53.96275080930579,54.78931387983379,53.96275080930579,54.2087516784668,6496000,0.0,0.0
2024-03-18 00:00:00-04:00,54.56299548825171,54.56299548825171,53.64787192184603,53.83483123779297,3169500,0.0,0.0
2024-03-19 00:00:00-04:00,53.82499003301932,54.13494977171302,53.470748186697776,53.795467376708984,3134600,0.0,0.0
2024-03-20 00:00:00-04:00,53.97258456964845,54.972334628847236,53.765944758134204,54.83850860595703,5427100,0.0,0.0
2024-03-21 00:00:00-04:00,54.927075427124564,54.99595537227874,54.36619372876886,54.88771438598633,2467400,0.0,0.0
2024-03-22 00:00:00-04:00,55.04515751173488,55.182921162513324,54.09067661594749,54.1890754699707,1993500,0.0,0.0
2024-03-25 00:00:00-04:00,54.39570884919672,54.769631206650196,54.0591806043262,54.7401123046875,2132600,0.0,0.0
2024-03-26 00:00:00-04:00,54.75979498134613,55.448594412114964,54.74011446137054,55.39939498901367,3283700,0.0,0.0
2024-03-27 00:00:00-04:00,55.68475454253667,56.12755683906736,55.62571298510751,56.08819580078125,2629300,0.0,0.0
2024-03-28 00:00:00-04:00,56.23579620209005,57.249318509954065,56.166916263905605,56.747474670410156,4563900,0.0,0.0
2024-04-01 00:00:00-04:00,56.6490794218521,56.82620034660307,56.10295719614916,56.757320404052734,3847100,0.0,0.0
2024-04-02 00:00:00-04:00,56.875401157027305,57.141082550636106,56.19644009803289,56.25547790527344,3092900,0.0,0.0
2024-04-03 00:00:00-04:00,56.29484054332864,56.717962357711315,56.15708065095764,56.491641998291016,3025200,0.0,0.0
2024-04-04 00:00:00-04:00,57.190279893550226,57.229640932728636,56.009474993925025,56.038997650146484,2627400,0.0,0.0
2024-04-05 00:00:00-04:00,55.96027805464208,56.137398985128144,55.36298946099409,55.94059753417969,2267400,0.0,0.0
2024-04-08 00:00:00-04:00,56.18660059476955,56.599884033203125,55.94059970993487,56.599884033203125,3770300,0.0,0.0
2024-04-09 00:00:00-04:00,56.8065238755821,56.924603249273574,55.93076132615876,56.599884033203125,1902000,0.0,0.0
2024-04-10 00:00:00-04:00,55.71428078983052,56.52116341269974,55.34036213784039,56.245643615722656,2133300,0.0,0.0
2024-04-11 00:00:00-04:00,55.99964133316621,56.23580383447589,55.133717166598196,55.55683898925781,1870600,0.0,0.0
2024-04-12 00:00:00-04:00,53.79547129273371,54.794238030802276,52.78686992463797,52.900028228759766,3906700,0.0,0.0
2024-04-15 00:00:00-04:00,53.6380293099083,53.716751391931595,52.33914498592764,52.811466217041016,2709500,0.0,0.0
2024-04-16 00:00:00-04:00,52.673707558132875,52.90002791872564,52.353909415047255,52.46706771850586,2742800,0.0,0.0
2024-04-17 00:00:00-04:00,52.73274761589954,53.47075023951056,52.63434876755492,52.6737060546875,2656500,0.0,0.0
2024-04-18 00:00:00-04:00,52.99843341886191,53.29855481105299,52.75243252386435,53.096832275390625,1614900,0.0,0.0
2024-04-19 00:00:00-04:00,53.03778856353436,53.9627504745181,53.01810804368253,53.92338943481445,2052600,0.0,0.0
2024-04-22 00:00:00-04:00,53.9233908136287,54.57283297064373,53.53963005089375,54.316993713378906,2315600,0.0,0.0
2024-04-23 00:00:00-04:00,53.795469800725236,54.681074456434324,53.795469800725236,54.29731369018555,2576200,0.0,0.0
