Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-11-24 00:00:00-05:00,608.62,620.75,602.99,614.39,97136,0.0,0.0
2025-11-21 00:00:00-05:00,599.54,617.42,596.53,611.56,159809,0.0,0.0
2025-11-20 00:00:00-05:00,613.39,622.65,594.54,596.56,100800,0.0,0.0
2025-11-19 00:00:00-05:00,596.83,608.88,593.02,605.41,102900,0.0,0.0
2025-11-18 00:00:00-05:00,585.4,608.23,581.5,599.05,121600,0.0,0.0
2025-11-17 00:00:00-05:00,629.98,629.98,587.88,595.66,118300,0.0,0.0
2025-11-14 00:00:00-05:00,656.5,666.06,632.08,634.89,188300,0.0,0.0
2025-11-13 00:00:00-05:00,657.19,737.73,657.19,664.06,327700,0.0,0.0
2025-11-12 00:00:00-05:00,611.41,623.1,605.11,605.96,106600,0.0,0.0
2025-11-11 00:00:00-05:00,613.8,625.0,609.1,609.11,119400,0.0,0.0
2025-11-10 00:00:00-05:00,612.77,616.49,603.09,610.21,91300,0.0,0.0
2025-11-07 00:00:00-05:00,594.87,607.89,593.25,606.36,86300,0.0,0.0
2025-11-06 00:00:00-05:00,608.75,622.0,593.42,600.94,145400,0.0,0.0
2025-11-05 00:00:00-05:00,596.97,624.0,586.77,614.69,127300,0.0,0.0
2025-11-04 00:00:00-05:00,596.39,600.64,593.33,595.08,50000,0.0,0.0
2025-11-03 00:00:00-05:00,593.94,609.53,587.8,602.15,160600,0.0,0.0
2025-10-31 00:00:00-04:00,599.15,604.23,588.33,600.08,144600,0.0,0.0
2025-10-30 00:00:00-04:00,609.97,609.97,592.85,596.78,104500,0.0,0.0
2025-10-29 00:00:00-04:00,606.13,620.85,603.99,610.91,140500,0.0,0.0
2025-10-28 00:00:00-04:00,609.49,618.34,605.5,608.69,165100,0.0,0.0
2025-10-27 00:00:00-04:00,602.74,625.0,602.74,616.05,63800,0.0,0.0
2025-10-24 00:00:00-04:00,610.48,611.75,600.31,606.24,55200,0.0,0.0
2025-10-23 00:00:00-04:00,607.42,616.96,597.85,602.03,53100,0.0,0.0
2025-10-22 00:00:00-04:00,591.58,611.98,591.58,605.56,94400,0.0,0.0
2025-10-21 00:00:00-04:00,593.71,604.75,589.15,594.57,51900,0.0,0.0
2025-10-20 00:00:00-04:00,601.32,605.17,592.25,593.71,58100,0.0,0.0
2025-10-17 00:00:00-04:00,593.85,608.09,587.66,594.03,65300,0.0,0.0
2025-10-16 00:00:00-04:00,600.0,604.76,593.73,596.08,71800,0.0,0.0
2025-10-15 00:00:00-04:00,624.62,634.56,599.25,600.8,120000,0.0,0.0
2025-10-14 00:00:00-04:00,602.8,629.87,601.46,621.3,123800,0.0,0.0
2025-10-13 00:00:00-04:00,596.85,617.32,596.55,611.25,104900,0.0,0.0
2025-10-10 00:00:00-04:00,602.71,610.84,576.58,579.32,120400,0.0,0.0
2025-10-09 00:00:00-04:00,606.86,606.86,589.57,596.79,113200,0.0,0.0
2025-10-08 00:00:00-04:00,616.96,623.94,598.47,609.22,111500,0.0,0.0
2025-10-07 00:00:00-04:00,616.0,617.95,608.49,612.16,126700,0.0,0.0
2025-10-06 00:00:00-04:00,618.36,620.44,605.59,614.63,111800,0.0,0.0
2025-10-03 00:00:00-04:00,624.89,636.0,614.65,616.25,104500,0.0,0.0
2025-10-02 00:00:00-04:00,618.87,637.73,609.31,623.85,86200,0.0,0.0
2025-10-01 00:00:00-04:00,618.78,634.14,613.95,628.9,92300,0.0,0.0
2025-09-30 00:00:00-04:00,619.16,626.24,604.13,614.48,84300,0.3,0.0
2025-09-29 00:00:00-04:00,621.36,628.97,615.68,619.83,123500,0.0,0.0
2025-09-26 00:00:00-04:00,615.16,627.7,611.56,623.46,101300,0.0,0.0
2025-09-25 00:00:00-04:00,600.71,611.69,597.16,610.49,97100,0.0,0.0
2025-09-24 00:00:00-04:00,607.28,611.68,600.32,610.37,149700,0.0,0.0
2025-09-23 00:00:00-04:00,577.31,610.89,577.31,608.65,147500,0.0,0.0
2025-09-22 00:00:00-04:00,600.34,600.34,571.53,572.95,157500,0.0,0.0
2025-09-19 00:00:00-04:00,608.7,609.7,597.91,598.66,168900,0.0,0.0
2025-09-18 00:00:00-04:00,595.1,606.83,592.36,601.78,74700,0.0,0.0
2025-09-17 00:00:00-04:00,597.91,606.67,591.59,595.63,81600,0.0,0.0
