Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-11-27 00:00:00-05:00,21.838065596800927,21.98304846435102,21.76557416302588,21.810880661010742,1314000,0.0,0.0,0.0
2023-11-28 00:00:00-05:00,21.838065192520997,22.001171347578357,21.74745046989668,21.9014949798584,1522500,0.0,0.0,0.0
2023-11-29 00:00:00-05:00,21.720269403653045,21.81994578912841,21.439365268978925,21.792760848999023,1811800,0.0,0.0,0.0
2023-11-30 00:00:00-05:00,21.65683862081463,21.819944797513767,21.60247047135902,21.72933006286621,2288900,0.0,0.0,0.0
2023-12-01 00:00:00-05:00,21.783697233472726,21.89243351887068,21.058781174713957,21.085966110229492,3255700,0.0,0.0,0.0
2023-12-04 00:00:00-05:00,21.17658308914253,21.194704653084262,20.85943238767647,20.868494033813477,1915000,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,20.977229252953084,21.194703564070224,20.96816760728168,21.158458709716797,1954900,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,21.013472708657087,21.221885343089273,20.759751852610126,21.20376205444336,2027900,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,21.176582075674624,21.28531836745023,21.040659118456823,21.049720764160156,1691100,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,21.08596517248418,21.122210023227566,20.795999453209006,20.91379737854004,2060600,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,20.90473889002922,21.004415269203992,20.823185803128453,20.868494033813477,1286300,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,20.895675659179688,21.07690511151092,20.82318422391362,20.895675659179688,1557500,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,20.886615610471534,21.04066013822985,20.152639556250058,20.161701202392578,3940200,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,19.82642831058984,19.86267489717486,19.491156026340306,19.636138916015625,4202100,0.0,0.0,0.0
2023-12-15 00:00:00-05:00,19.608954869073656,19.91704395574726,19.56364836211149,19.808307647705078,4146700,0.0,0.0,0.0
2023-12-18 00:00:00-05:00,19.71768737764199,19.844546944237244,19.645195949825847,19.817363739013672,1926900,0.0,0.0,0.0
2023-12-19 00:00:00-05:00,19.68144208061303,19.726750306154667,19.40053799558322,19.427722930908203,2311600,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,19.47378338514786,19.823833465576172,19.243487926924203,19.823833465576172,2884500,0.35,0.0,0.0
2023-12-21 00:00:00-05:00,19.611960722130064,19.704077493496925,19.4737820510502,19.482994079589844,2240200,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,19.381665298733594,19.44614774155969,19.188216213240516,19.326393127441406,4264900,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,19.26191193462316,19.29876005120922,19.03161647700498,19.077674865722656,1317800,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,19.04082777462622,19.14215833432999,18.957921272507647,19.022403717041016,2591100,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,19.123732588673736,19.16979097155628,18.994767710990857,19.105308532714844,2130300,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,19.1605808068967,19.41851234436035,19.105310390659792,19.41851234436035,2925400,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,19.556689286043348,19.6488078178878,19.33560586382557,19.538265228271484,3980700,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,19.759351969766747,20.109400310034232,19.73171588092392,20.081764221191406,4172500,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,20.100186324644213,20.12782241079801,19.962009407904876,20.118610382080078,2644400,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,20.23836444323319,20.28442458955812,19.95279856407834,20.183094024658203,2212800,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,20.192302955114343,20.28442147661232,19.80540657043457,19.80540657043457,2140700,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,20.072552753006747,20.173881558698316,19.934374074037976,20.01728057861328,1651000,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,20.035701794506764,20.21072680789414,19.971219357210007,19.99885368347168,2264800,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,20.081762534315928,20.39496448683223,20.05412820480939,20.164669036865234,3195900,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,19.943586028146004,20.27521204520082,19.82383316477337,20.210729598999023,2276400,0.0,0.0,0.0
