Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-11-21 00:00:00-05:00,,,,,0,0.07,0.0
2025-10-24 00:00:00-04:00,,,,,0,0.08,0.0
2025-09-22 00:00:00-04:00,,,,,0,0.08,0.0
2025-08-22 00:00:00-04:00,,,,,0,0.08,0.0
2025-06-23 00:00:00-04:00,,,,,0,0.09,0.0
2025-05-23 00:00:00-04:00,,,,,0,0.09,0.0
2025-04-23 00:00:00-04:00,,,,,0,0.08,0.0
2025-04-15 00:00:00-04:00,19.0,19.0,19.0,19.0,100,0.0,0.0
2025-03-24 00:00:00-04:00,,,,,0,0.07,0.0
2025-03-14 00:00:00-04:00,18.81,18.81,18.81,18.81,702,0.0,0.0
2025-02-21 00:00:00-05:00,,,,,0,0.07,0.0
2025-01-31 00:00:00-05:00,19.97,19.97,19.97,19.97,520,0.0,0.0
2025-01-24 00:00:00-05:00,,,,,0,0.07,0.0
2024-11-26 00:00:00-05:00,20.17,20.17,20.17,20.17,958,0.0,0.0
2024-11-22 00:00:00-05:00,,,,,0,0.07,0.0
2024-11-15 00:00:00-05:00,19.8,19.8,19.8,19.8,1365,0.0,0.0
2024-09-20 00:00:00-04:00,,,,,0,0.1,0.0
2024-08-29 00:00:00-04:00,18.6,18.6,18.6,18.6,3000,0.0,0.0
