Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-11-22 00:00:00-05:00,50.76178448299695,50.808768016400776,50.53625850419926,50.78057861328125,2381600,0.0,0.0,0.0
2023-11-24 00:00:00-05:00,50.81815973588189,51.06247622603313,50.799365608237444,51.04368209838867,1155100,0.0,0.0,0.0
2023-11-27 00:00:00-05:00,50.902736011100885,50.93092899934816,50.76178540832007,50.88394546508789,2280900,0.0,0.0,0.0
2023-11-28 00:00:00-05:00,50.83696047356763,51.14705826496696,50.78997693734126,51.0155029296875,4296200,0.0,0.0,0.0
2023-11-29 00:00:00-05:00,51.06248590925041,51.184645969798474,50.94972470661359,51.006103515625,2656600,0.0,0.0,0.0
2023-11-30 00:00:00-05:00,51.0718761988941,51.128258587017655,50.818164413872246,51.06248092651367,2352300,0.0,0.0,0.0
2023-12-01 00:00:00-05:00,50.930922071777246,51.51352570351003,50.883938543907625,51.48533630371094,3465500,0.0,0.0,0.0
2023-12-04 00:00:00-05:00,50.99670674987036,51.222229148543924,50.90273609657813,51.0530891418457,2871400,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,50.85575485229492,50.996709046273544,50.73359837443511,50.85575485229492,2506600,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,51.29740802030882,51.38197981983779,50.9309314172213,50.94032669067383,1953800,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,51.081283928499445,51.25982281164836,50.88395091271154,51.17525100708008,2895000,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,50.996706605869505,51.306800799323504,50.97791247526413,51.22222900390625,2025400,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,51.16585755457235,51.41017411834824,51.13766456230307,51.38198471069336,3579600,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,51.25042295785678,51.41956655187853,51.08127936383502,51.4101676940918,2492700,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,51.37257517199766,52.161910683770614,51.12825865901221,52.15251541137695,2178000,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,52.42503191754031,52.78210967004255,52.42503191754031,52.64115905761719,2976200,0.0,0.0,0.0
2023-12-15 00:00:00-05:00,52.42503346559378,52.528399401859815,52.17131805419922,52.17131805419922,2763500,0.0,0.0,0.0
2023-12-18 00:00:00-05:00,52.345920833695544,52.37454485317624,52.116917758208764,52.27912902832031,2246100,0.843,0.0,0.0
2023-12-19 00:00:00-05:00,52.52721763717865,52.76576086317844,52.52721763717865,52.73713684082031,2180800,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,52.66080003472046,52.76575963409645,52.05012997276635,52.0692138671875,3624600,0.0,0.0,0.0
2023-12-21 00:00:00-05:00,52.67988113411294,52.947052001953125,52.58446530695033,52.947052001953125,3425300,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,52.93751351430826,53.08064090920551,52.803929887007264,52.97568130493164,2833200,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,53.05201593441862,53.319186842438874,53.042475806219805,53.24285125732422,1639500,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,53.328722645452814,53.56726586976769,53.319182518027745,53.51955795288086,3038400,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,53.62452241212663,53.815357736843595,53.51956280153824,53.53864669799805,2173600,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,53.529100580337676,53.74856356005225,53.44322486997834,53.56726837158203,2261200,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,53.071096535448106,53.21422392871062,52.9088888869727,52.96613693237305,2692900,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,52.47951173534632,52.794390552901234,52.38409589723442,52.632179260253906,3049300,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,52.60355349395489,52.93751255616285,52.584469598988605,52.670345306396484,2479600,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,52.65126156345552,53.1665158093905,52.61309377341275,52.74667739868164,1952400,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,52.69897323304137,53.17605972290039,52.67988933666128,53.17605972290039,2108700,0.0,0.0,0.0
