Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-11-25 00:00:00-05:00,26.51,26.51,26.51,26.51,70,0.0,0.0,0.0
2025-11-24 00:00:00-05:00,26.26,26.26,26.26,26.26,70,0.0,0.0,0.0
2025-11-21 00:00:00-05:00,25.95,25.95,25.95,25.95,70,0.0,0.0,0.0
2025-11-20 00:00:00-05:00,25.66,25.66,25.66,25.66,0,0.0,0.0,0.0
2025-11-19 00:00:00-05:00,26.05,26.05,26.05,26.05,0,0.0,0.0,0.0
2025-11-18 00:00:00-05:00,26.16,26.16,26.01,26.01,300,0.0,0.0,0.0
2025-11-17 00:00:00-05:00,26.13,26.13,26.13,26.13,100,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,26.37,26.37,26.37,26.37,100,0.0,0.0,0.0
2025-11-13 00:00:00-05:00,26.57,26.57,26.4,26.4,200,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,26.75,26.76,26.75,26.76,100,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,26.61,26.72,26.61,26.72,200,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,26.58,26.63,26.58,26.63,100,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,26.15,26.28,26.15,26.28,100,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,26.21,26.23,26.21,26.23,100,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,26.43,26.49,26.43,26.49,100,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,26.4,26.4,26.4,26.4,100,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,26.65,26.65,26.65,26.65,100,0.0,0.0,0.0
2025-10-31 00:00:00-04:00,26.7,26.7,26.67,26.67,200,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,26.73,26.73,26.61,26.61,100,0.0,0.0,0.0
2025-10-29 00:00:00-04:00,26.75,26.75,26.75,26.75,100,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,26.86,26.86,26.86,26.86,0,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,26.85,26.85,26.85,26.85,100,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,26.54,26.54,26.54,26.54,0,0.0,0.0,0.0
2025-10-23 00:00:00-04:00,26.36,26.36,26.36,26.36,100,0.0,0.0,0.0
2025-10-22 00:00:00-04:00,26.25,26.25,26.25,26.25,100,0.0,0.0,0.0
2025-10-21 00:00:00-04:00,26.41,26.41,26.41,26.41,0,0.0,0.0,0.0
2025-10-20 00:00:00-04:00,26.38,26.41,26.38,26.41,1000,0.0,0.0,0.0
2025-10-17 00:00:00-04:00,26.12,26.12,26.12,26.12,100,0.0,0.0,0.0
2025-10-16 00:00:00-04:00,26.26,26.26,26.01,26.01,300,0.0,0.0,0.0
2025-10-15 00:00:00-04:00,26.18,26.18,26.18,26.18,100,0.0,0.0,0.0
2025-10-14 00:00:00-04:00,26.09,26.09,26.09,26.09,0,0.0,0.0,0.0
2025-10-13 00:00:00-04:00,26.06,26.06,26.06,26.06,0,0.0,0.0,0.0
2025-10-10 00:00:00-04:00,25.75,25.75,25.75,25.75,100,0.0,0.0,0.0
2025-10-09 00:00:00-04:00,26.28,26.3,26.28,26.3,1300,0.0,0.0,0.0
2025-10-08 00:00:00-04:00,26.35,26.38,26.35,26.38,3900,0.0,0.0,0.0
2025-10-07 00:00:00-04:00,26.32,26.32,26.25,26.25,46800,0.0,0.0,0.0
2025-10-06 00:00:00-04:00,26.31,26.31,26.31,26.31,100,0.0,0.0,0.0
2025-10-03 00:00:00-04:00,26.3,26.3,26.18,26.18,2600,0.0,0.0,0.0
2025-10-02 00:00:00-04:00,26.17,26.17,26.17,26.17,100,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,26.1,26.16,26.05,26.16,300,0.0,0.0,0.0
2025-09-30 00:00:00-04:00,26.03,26.12,26.03,26.12,100,0.0,0.0,0.0
2025-09-29 00:00:00-04:00,26.06,26.06,26.06,26.06,0,0.04,0.0,0.0
2025-09-26 00:00:00-04:00,26.04,26.04,26.02,26.02,100,0.0,0.0,0.0
2025-09-25 00:00:00-04:00,25.9,25.9,25.9,25.9,300,0.0,0.0,0.0
2025-09-24 00:00:00-04:00,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0
2025-09-23 00:00:00-04:00,26.1,26.1,26.1,26.1,100,0.0,0.0,0.0
2025-09-22 00:00:00-04:00,26.19,26.24,26.19,26.22,400,0.0,0.0,0.0
2025-09-19 00:00:00-04:00,26.06,26.13,26.04,26.13,5200,0.0,0.0,0.0
2025-09-18 00:00:00-04:00,26.07,26.07,26.0,26.0,300,0.0,0.0,0.0
2025-09-17 00:00:00-04:00,25.92,25.92,25.92,25.92,100,0.0,0.0,0.0
2025-09-16 00:00:00-04:00,25.9,25.9,25.9,25.9,100,0.0,0.0,0.0
2025-09-15 00:00:00-04:00,26.24,26.24,25.93,25.93,8400,0.0,0.0,0.0
2025-09-12 00:00:00-04:00,25.83,25.86,25.83,25.86,1700,0.0,0.0,0.0
2025-09-11 00:00:00-04:00,25.92,25.92,25.87,25.91,700,0.0,0.0,0.0
2025-09-10 00:00:00-04:00,25.71,25.71,25.71,25.71,0,0.0,0.0,0.0
2025-09-09 00:00:00-04:00,25.68,25.68,25.68,25.68,100,0.0,0.0,0.0
2025-09-08 00:00:00-04:00,25.61,25.61,25.61,25.61,300,0.0,0.0,0.0
2025-09-05 00:00:00-04:00,25.54,25.54,25.54,25.54,0,0.0,0.0,0.0
2025-09-04 00:00:00-04:00,25.63,25.63,25.63,25.63,100,0.0,0.0,0.0
2025-09-03 00:00:00-04:00,25.44,25.44,25.44,25.44,0,0.0,0.0,0.0
2025-09-02 00:00:00-04:00,25.31,25.31,25.31,25.31,0,0.0,0.0,0.0
2025-08-29 00:00:00-04:00,25.42,25.45,25.39,25.43,6100,0.0,0.0,0.0
2025-08-28 00:00:00-04:00,25.52,25.53,25.51,25.53,2700,0.0,0.0,0.0
2025-08-27 00:00:00-04:00,25.41,25.46,25.38,25.44,2800,0.0,0.0,0.0
2025-08-26 00:00:00-04:00,25.37,25.37,25.37,25.37,0,0.0,0.0,0.0
2025-08-25 00:00:00-04:00,25.31,25.31,25.3,25.3,300,0.0,0.0,0.0
2025-08-22 00:00:00-04:00,25.47,25.47,25.39,25.39,1100,0.0,0.0,0.0
2025-08-21 00:00:00-04:00,25.08,25.08,25.08,25.08,0,0.0,0.0,0.0
2025-08-20 00:00:00-04:00,25.15,25.19,25.13,25.19,3200,0.0,0.0,0.0
2025-08-19 00:00:00-04:00,25.31,25.33,25.2,25.2,4300,0.0,0.0,0.0
2025-08-18 00:00:00-04:00,25.28,25.3,25.28,25.28,300,0.0,0.0,0.0
2025-08-15 00:00:00-04:00,25.28,25.28,25.28,25.28,0,0.0,0.0,0.0
2025-08-14 00:00:00-04:00,25.3,25.3,25.3,25.3,0,0.0,0.0,0.0
2025-08-13 00:00:00-04:00,25.23,25.29,25.23,25.29,3700,0.0,0.0,0.0
2025-08-12 00:00:00-04:00,25.18,25.19,25.18,25.19,4600,0.0,0.0,0.0
2025-08-11 00:00:00-04:00,24.89,24.89,24.89,24.89,100,0.0,0.0,0.0
2025-08-08 00:00:00-04:00,24.97,24.97,24.97,24.97,0,0.0,0.0,0.0
2025-08-07 00:00:00-04:00,24.81,24.81,24.81,24.81,100,0.0,0.0,0.0
2025-08-06 00:00:00-04:00,24.86,24.86,24.86,24.86,100,0.0,0.0,0.0
2025-08-05 00:00:00-04:00,24.74,24.74,24.71,24.71,300,0.0,0.0,0.0
2025-08-04 00:00:00-04:00,24.78,24.78,24.78,24.78,100,0.0,0.0,0.0
2025-08-01 00:00:00-04:00,24.52,24.52,24.46,24.46,300,0.0,0.0,0.0
2025-07-31 00:00:00-04:00,24.98,24.98,24.78,24.78,400,0.0,0.0,0.0
2025-07-30 00:00:00-04:00,25.02,25.02,24.88,24.88,500,0.0,0.0,0.0
