Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-11-24 00:00:00-05:00,31.28,34.42,31.94,34.48,23523,0.0,0.0,0.0
2025-11-21 00:00:00-05:00,31.12,31.12,29.17,30.61,9629,0.0,0.0,0.0
2025-11-20 00:00:00-05:00,34.86,35.85,31.04,31.04,36700,0.0,0.0,0.0
2025-11-19 00:00:00-05:00,34.66,35.39,31.91,32.85,25100,0.0,0.0,0.0
2025-11-18 00:00:00-05:00,33.2,35.05,33.2,34.73,17400,0.0,0.0,0.0
2025-11-17 00:00:00-05:00,33.22,35.07,33.01,33.48,20600,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,33.96,35.53,33.18,33.79,11300,0.0,0.0,0.0
2025-11-13 00:00:00-05:00,37.95,37.95,34.9,35.05,19100,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,41.22,41.42,38.85,39.49,12000,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,42.79,42.79,40.67,40.92,61900,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,46.65,46.72,43.45,43.45,12700,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,43.0,44.39,41.19,43.98,10800,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,46.8,46.8,44.6,44.64,6000,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,47.1,48.85,46.94,48.85,13600,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,46.43,49.28,45.58,45.94,17400,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,50.3,50.3,47.79,48.99,18600,0.0,0.0,0.0
2025-10-31 00:00:00-04:00,48.41,48.77,46.87,47.69,11200,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,47.35,48.31,46.79,46.79,6500,0.0,0.0,0.0
2025-10-29 00:00:00-04:00,49.94,50.35,48.03,48.9,10300,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,50.92,52.08,49.68,49.86,19200,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,51.57,51.65,50.28,51.09,12800,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,48.5,49.83,48.25,49.83,10300,0.0,0.0,0.0
