Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2025-10-30 00:00:00-04:00,,,,,0,0.05,0.0,0.0
2025-10-21 00:00:00-04:00,36.95,36.95,36.95,36.95,400,0.0,0.0,0.0
2025-09-29 00:00:00-04:00,,,,,0,0.05,0.0,0.0
2025-08-28 00:00:00-04:00,,,,,0,0.05,0.0,0.0
2025-07-30 00:00:00-04:00,,,,,0,0.05,0.0,0.0
2025-06-27 00:00:00-04:00,,,,,0,0.05,0.0,0.0
2025-06-17 00:00:00-04:00,33.67,33.67,33.67,33.67,695,0.0,0.0,0.0
2025-06-09 00:00:00-04:00,33.68,33.68,33.62,33.62,585,0.0,0.0,0.0
2025-05-29 00:00:00-04:00,,,,,0,0.05,0.0,0.0
2025-05-27 00:00:00-04:00,32.87,32.87,32.87,32.87,500,0.0,0.0,0.0
2025-05-20 00:00:00-04:00,33.38,33.38,33.38,33.38,500,0.0,0.0,0.0
2025-04-29 00:00:00-04:00,32.07,32.07,32.07,32.07,1050,0.05,0.0,0.0
2025-04-08 00:00:00-04:00,29.98,29.98,29.98,29.98,250,0.0,0.0,0.0
2025-04-02 00:00:00-04:00,32.99,32.99,32.99,32.99,200,0.0,0.0,0.0
2025-03-31 00:00:00-04:00,32.78,32.78,32.78,32.78,1100,0.0,0.0,0.0
2025-03-28 00:00:00-04:00,,,,,0,0.05,0.0,0.0
2025-03-19 00:00:00-04:00,33.34,33.34,33.34,33.34,100,0.0,0.0,0.0
2025-02-27 00:00:00-05:00,,,,,0,0.06,0.0,0.0
2025-02-25 00:00:00-05:00,34.52,34.52,34.52,34.52,100,0.0,0.0,0.0
2025-02-03 00:00:00-05:00,33.69,33.69,33.69,33.69,1450,0.0,0.0,0.0
2025-01-30 00:00:00-05:00,34.16,34.16,34.16,34.16,1450,0.06,0.0,0.0
2025-01-22 00:00:00-05:00,33.94,33.94,33.94,33.94,560,0.0,0.0,0.0
2025-01-21 00:00:00-05:00,33.9,33.9,33.9,33.9,275,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,32.74,32.74,32.74,32.74,100,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,,,,,0,0.06,0.0,0.0
2024-10-10 00:00:00-04:00,33.6,33.6,33.6,33.6,240,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,,,,,0,0.06,0.0,0.0
2024-08-19 00:00:00-04:00,32.37,32.37,32.37,32.37,100,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,,,,,0,0.06,0.0,0.0
2024-07-15 00:00:00-04:00,31.76,31.76,31.76,31.76,700,0.0,0.0,0.0
2024-06-27 00:00:00-04:00,,,,,0,0.06,0.0,0.0
2024-06-20 00:00:00-04:00,30.92,30.92,30.83,30.83,17273,0.0,0.0,0.0
2024-06-06 00:00:00-04:00,30.71,30.71,30.71,30.71,176,0.0,0.0,0.0
2024-05-30 00:00:00-04:00,,,,,0,0.06,0.0,0.0
2024-05-28 00:00:00-04:00,30.41,30.41,30.41,30.41,1475,0.0,0.0,0.0
2024-05-16 00:00:00-04:00,31.1,31.1,31.1,31.1,347,0.0,0.0,0.0
2024-04-26 00:00:00-04:00,,,,,0,0.06,0.0,0.0
2024-04-22 00:00:00-04:00,29.93,29.93,29.93,29.93,125,0.0,0.0,0.0
2024-04-16 00:00:00-04:00,29.45,29.45,29.45,29.45,659,0.0,0.0,0.0
2024-04-09 00:00:00-04:00,30.35,30.35,30.35,30.35,600,0.0,0.0,0.0
2024-04-08 00:00:00-04:00,30.46,30.46,30.46,30.46,850,0.0,0.0,0.0
2024-03-27 00:00:00-04:00,,,,,0,0.06,0.0,0.0
2024-03-07 00:00:00-05:00,30.27,30.27,30.27,30.27,710,0.0,0.0,0.0
2024-03-06 00:00:00-05:00,30.25,30.25,30.25,30.25,262,0.0,0.0,0.0
2024-03-05 00:00:00-05:00,29.89,30.1,29.89,30.1,705,0.0,0.0,0.0
2024-03-01 00:00:00-05:00,29.98,29.98,29.98,29.98,325,0.0,0.0,0.0
2024-02-27 00:00:00-05:00,,,,,0,0.06,0.0,0.0
2024-02-23 00:00:00-05:00,30.04,30.04,30.04,30.04,1000,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,29.4,29.4,29.4,29.4,100,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,29.49,29.49,29.49,29.49,1350,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,,,,,0,0.06,0.0,0.0
2024-01-18 00:00:00-05:00,28.9,28.9,28.9,28.9,2150,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,29.21,29.21,29.21,29.21,200,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,29.23,29.23,29.2,29.2,1232,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,,,,,0,0.06,0.0,0.0
2023-12-05 00:00:00-05:00,28.0,28.0,28.0,28.0,100,0.0,0.0,0.0
2023-11-29 00:00:00-05:00,27.71,27.71,27.71,27.71,940,0.0,0.0,0.0
2023-11-28 00:00:00-05:00,,,,,0,0.06,0.0,0.0
