Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-11-25 00:00:00-05:00,44.9,45.23,44.67,45.23,204654,0.0,0.0,0.0
2025-11-24 00:00:00-05:00,44.5,44.73,44.33,44.67,227821,0.0,0.0,0.0
2025-11-21 00:00:00-05:00,43.87,44.41,43.73,44.23,89024,0.0,0.0,0.0
2025-11-20 00:00:00-05:00,44.61,44.63,43.55,43.57,181800,0.0,0.0,0.0
2025-11-19 00:00:00-05:00,44.28,44.39,44.01,44.16,134700,0.0,0.0,0.0
2025-11-18 00:00:00-05:00,44.24,44.54,43.99,44.36,129100,0.0,0.0,0.0
2025-11-17 00:00:00-05:00,44.85,44.95,44.33,44.47,140600,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,44.78,45.07,44.6,44.84,76200,0.0,0.0,0.0
2025-11-13 00:00:00-05:00,45.36,45.38,44.87,45.02,290200,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,45.09,45.43,45.09,45.32,264800,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,44.83,45.14,44.8,45.08,188100,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,44.63,44.76,44.35,44.7,156100,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,43.97,44.3,43.75,44.3,99300,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,44.28,44.28,43.91,44.01,200700,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,44.07,44.37,44.05,44.22,115400,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,43.93,44.1,43.79,43.91,263500,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,44.34,44.52,44.01,44.35,157500,0.0,0.0,0.0
2025-10-31 00:00:00-04:00,44.24,44.28,44.01,44.22,127400,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,44.29,44.64,43.67,44.21,401700,0.0,0.0,0.0
2025-10-29 00:00:00-04:00,44.67,44.83,44.27,44.45,271500,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,44.64,45.24,44.51,44.66,146700,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,44.78,44.97,44.58,44.73,66800,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,44.65,44.81,44.54,44.57,119600,0.0,0.0,0.0
2025-10-23 00:00:00-04:00,44.7,44.7,44.42,44.58,86500,0.0,0.0,0.0
2025-10-22 00:00:00-04:00,44.2,44.37,44.04,44.35,114500,0.0,0.0,0.0
2025-10-21 00:00:00-04:00,44.35,45.03,44.22,44.29,147300,0.0,0.0,0.0
2025-10-20 00:00:00-04:00,44.57,44.84,44.57,44.79,88100,0.0,0.0,0.0
2025-10-17 00:00:00-04:00,44.39,44.44,44.11,44.4,61400,0.0,0.0,0.0
2025-10-16 00:00:00-04:00,44.51,44.77,44.37,44.47,190700,0.0,0.0,0.0
2025-10-15 00:00:00-04:00,44.28,44.52,44.07,44.4,165300,0.0,0.0,0.0
2025-10-14 00:00:00-04:00,43.57,44.18,43.51,44.03,72900,0.0,0.0,0.0
2025-10-13 00:00:00-04:00,44.0,44.06,43.77,43.96,123900,0.0,0.0,0.0
2025-10-10 00:00:00-04:00,44.37,44.37,43.38,43.48,172200,0.0,0.0,0.0
2025-10-09 00:00:00-04:00,44.64,44.75,44.07,44.19,84000,0.0,0.0,0.0
2025-10-08 00:00:00-04:00,44.69,44.79,44.51,44.71,158300,0.0,0.0,0.0
2025-10-07 00:00:00-04:00,44.85,44.93,44.45,44.55,92000,0.0,0.0,0.0
2025-10-06 00:00:00-04:00,44.75,44.95,44.69,44.95,243000,0.0,0.0,0.0
2025-10-03 00:00:00-04:00,44.62,44.87,44.62,44.7,234200,0.0,0.0,0.0
2025-10-02 00:00:00-04:00,44.38,44.52,44.15,44.49,142600,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,44.32,44.91,44.23,44.3,153000,0.0,0.0,0.0
2025-09-30 00:00:00-04:00,44.11,44.23,43.95,44.23,61700,0.0,0.0,0.0
2025-09-29 00:00:00-04:00,44.18,44.58,44.01,44.11,87300,0.0,0.0,0.0
2025-09-26 00:00:00-04:00,43.78,44.01,43.78,43.99,143100,0.0,0.0,0.0
2025-09-25 00:00:00-04:00,43.99,43.99,43.6,43.79,99100,0.0,0.0,0.0
2025-09-24 00:00:00-04:00,44.15,44.15,43.95,44.03,196100,0.0,0.0,0.0
2025-09-23 00:00:00-04:00,44.31,44.43,44.09,44.19,114200,0.0,0.0,0.0
2025-09-22 00:00:00-04:00,43.89,44.22,43.89,44.2,107600,0.0,0.0,0.0
2025-09-19 00:00:00-04:00,43.85,43.97,43.75,43.88,178200,0.0,0.0,0.0
2025-09-18 00:00:00-04:00,43.8,43.97,43.74,43.93,106700,0.0,0.0,0.0
2025-09-17 00:00:00-04:00,43.93,44.23,43.67,43.88,91500,0.0,0.0,0.0
2025-09-16 00:00:00-04:00,44.02,44.21,43.71,43.9,137200,0.0,0.0,0.0
2025-09-15 00:00:00-04:00,43.94,44.2,43.68,43.68,160600,0.0,0.0,0.0
