Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-11-24 00:00:00-05:00,12.19,12.26,11.89,12.19,169094,0.0,0.0,0.0
2025-11-21 00:00:00-05:00,11.25,12.31,11.25,12.19,192778,0.0,0.0,0.0
2025-11-20 00:00:00-05:00,12.24,12.24,11.21,11.23,447000,0.0,0.0,0.0
2025-11-19 00:00:00-05:00,12.2,12.3,11.67,12.03,409000,0.0,0.0,0.0
2025-11-18 00:00:00-05:00,12.51,12.58,12.15,12.24,262300,0.0,0.0,0.0
2025-11-17 00:00:00-05:00,13.11,13.24,12.48,12.71,412000,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,13.7,13.89,13.1,13.13,432000,0.0,0.0,0.0
2025-11-13 00:00:00-05:00,14.83,15.09,14.14,14.21,322200,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,15.22,15.41,14.93,15.06,188000,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,14.69,15.4,14.69,15.15,177000,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,15.02,15.16,14.44,14.66,228800,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,14.35,14.74,14.01,14.64,235500,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,15.28,15.47,14.66,14.68,237500,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,14.65,15.57,14.6,15.49,304100,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,15.1,15.12,14.59,14.63,440300,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,16.24,16.6,15.4,15.69,526000,0.0,0.0,0.0
2025-10-31 00:00:00-04:00,15.68,16.25,15.38,16.16,512700,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,16.46,16.83,15.52,15.55,688100,0.0,0.0,0.0
2025-10-29 00:00:00-04:00,17.86,17.86,16.21,16.37,1725000,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,19.55,20.91,17.96,18.04,4191500,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,16.96,17.45,16.67,16.71,489900,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,16.68,17.12,16.45,16.48,223100,0.0,0.0,0.0
2025-10-23 00:00:00-04:00,15.7,16.6,15.7,16.39,192000,0.0,0.0,0.0
2025-10-22 00:00:00-04:00,16.2,16.32,15.66,15.69,211100,0.0,0.0,0.0
2025-10-21 00:00:00-04:00,16.16,16.77,16.12,16.63,301500,0.0,0.0,0.0
2025-10-20 00:00:00-04:00,15.62,16.39,15.6,16.24,283300,0.0,0.0,0.0
2025-10-17 00:00:00-04:00,14.56,15.55,14.55,15.47,315500,0.0,0.0,0.0
2025-10-16 00:00:00-04:00,15.84,16.0,14.59,14.91,386300,0.0,0.0,0.0
2025-10-15 00:00:00-04:00,16.41,16.65,15.7,15.77,312400,0.0,0.0,0.0
2025-10-14 00:00:00-04:00,15.61,16.59,15.19,16.29,392100,0.0,0.0,0.0
2025-10-13 00:00:00-04:00,17.06,17.14,15.86,16.2,865400,0.0,0.0,0.0
2025-10-10 00:00:00-04:00,20.01,20.27,16.62,16.65,827300,0.0,0.0,0.0
2025-10-09 00:00:00-04:00,20.47,20.52,19.39,19.79,390500,0.0,0.0,0.0
2025-10-08 00:00:00-04:00,19.54,20.12,18.5,19.99,698600,0.0,0.0,0.0
2025-10-07 00:00:00-04:00,19.0,19.71,18.44,19.18,1866600,0.0,0.0,0.0
2025-10-06 00:00:00-04:00,17.0,17.83,16.7,17.53,789900,0.0,0.0,0.0
2025-10-03 00:00:00-04:00,16.12,16.72,15.88,16.57,199100,0.0,0.0,0.0
2025-10-02 00:00:00-04:00,15.66,16.47,15.6,16.47,362700,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,15.54,15.94,15.21,15.4,392300,0.0,0.0,0.0
2025-09-30 00:00:00-04:00,16.99,16.99,15.52,15.62,498400,0.0,0.0,0.0
2025-09-29 00:00:00-04:00,16.08,17.61,16.07,16.89,635900,0.0,0.0,0.0
2025-09-26 00:00:00-04:00,15.61,15.89,15.36,15.73,1091500,0.0,0.0,0.0
2025-09-25 00:00:00-04:00,15.88,15.9,15.31,15.6,123400,0.0,0.0,0.0
2025-09-24 00:00:00-04:00,15.93,16.4,15.93,16.08,110400,0.0,0.0,0.0
2025-09-23 00:00:00-04:00,16.1,16.62,15.73,15.84,164300,0.0,0.0,0.0
2025-09-22 00:00:00-04:00,16.06,16.15,15.7,16.03,1147800,0.0,0.0,0.0
2025-09-19 00:00:00-04:00,16.46,16.5,16.11,16.27,116200,0.0,0.0,0.0
2025-09-18 00:00:00-04:00,17.21,17.21,16.36,16.44,328500,0.0,0.0,0.0
2025-09-17 00:00:00-04:00,15.8,16.76,15.8,16.44,201700,0.0,0.0,0.0
