Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2025-12-01 00:00:00-05:00,100.06,100.14,100.02,100.07,6528718,0.0,0.0,0.0
2025-11-28 00:00:00-05:00,100.82,100.94,100.7,100.91,5064800,0.0,0.0,0.0
2025-11-26 00:00:00-05:00,100.96,100.97,100.66,100.78,8935000,0.0,0.0,0.0
2025-11-25 00:00:00-05:00,100.8,100.95,100.7,100.71,16788400,0.0,0.0,0.0
2025-11-24 00:00:00-05:00,100.64,100.66,100.5,100.51,7717600,0.0,0.0,0.0
2025-11-21 00:00:00-05:00,100.44,100.5,100.28,100.45,9334500,0.0,0.0,0.0
2025-11-20 00:00:00-05:00,100.2,100.28,100.14,100.18,12968000,0.0,0.0,0.0
2025-11-19 00:00:00-05:00,100.08,100.25,100.03,100.2,8951700,0.0,0.0,0.0
2025-11-18 00:00:00-05:00,100.08,100.27,100.0,100.25,7731800,0.0,0.0,0.0
2025-11-17 00:00:00-05:00,100.02,100.14,100.01,100.05,7821800,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,100.0,100.33,99.98,100.3,6350400,0.0,0.0,0.0
2025-11-13 00:00:00-05:00,100.12,100.33,100.12,100.24,7541600,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,100.42,100.5,100.36,100.42,6267300,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,100.46,100.49,100.33,100.38,5186200,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,100.16,100.27,100.1,100.2,7945000,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,100.2,100.34,100.11,100.13,5708300,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,100.24,100.3,100.14,100.18,7247600,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,99.87,100.11,99.82,100.1,8164900,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,100.14,100.28,100.13,100.15,29687500,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,100.09,100.15,100.0,100.07,9042100,0.327,0.0,0.0
2025-10-31 00:00:00-04:00,100.21,100.37,100.17,100.33,13111900,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,100.27,100.43,100.13,100.15,13563800,0.0,0.0,0.0
2025-10-29 00:00:00-04:00,100.46,100.92,100.43,100.92,9275700,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,100.94,100.97,100.81,100.86,10300500,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,100.88,100.88,100.64,100.75,8527600,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,100.81,100.87,100.69,100.84,6544500,0.0,0.0,0.0
2025-10-23 00:00:00-04:00,100.71,100.84,100.68,100.78,9975000,0.0,0.0,0.0
2025-10-22 00:00:00-04:00,100.89,100.91,100.76,100.83,13263200,0.0,0.0,0.0
2025-10-21 00:00:00-04:00,100.9,101.02,100.87,100.94,12965900,0.0,0.0,0.0
2025-10-20 00:00:00-04:00,100.8,100.8,100.69,100.74,7299100,0.0,0.0,0.0
2025-10-17 00:00:00-04:00,100.63,100.68,100.53,100.68,11738900,0.0,0.0,0.0
2025-10-16 00:00:00-04:00,100.77,100.78,100.34,100.36,10035200,0.0,0.0,0.0
2025-10-15 00:00:00-04:00,100.41,100.6,100.32,100.49,6297000,0.0,0.0,0.0
2025-10-14 00:00:00-04:00,100.45,100.46,100.2,100.24,8508700,0.0,0.0,0.0
2025-10-13 00:00:00-04:00,100.29,100.3,100.03,100.13,8320400,0.0,0.0,0.0
2025-10-10 00:00:00-04:00,100.1,100.21,99.92,100.03,10204100,0.0,0.0,0.0
2025-10-09 00:00:00-04:00,99.69,99.77,99.67,99.75,5199500,0.0,0.0,0.0
2025-10-08 00:00:00-04:00,99.81,100.0,99.78,99.98,5726900,0.0,0.0,0.0
2025-10-07 00:00:00-04:00,99.8,99.9,99.69,99.75,6379200,0.0,0.0,0.0
2025-10-06 00:00:00-04:00,99.63,99.82,99.62,99.67,6950200,0.0,0.0,0.0
2025-10-03 00:00:00-04:00,99.85,100.05,99.83,99.99,5268700,0.0,0.0,0.0
2025-10-02 00:00:00-04:00,99.96,99.99,99.77,99.81,6055800,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,99.85,99.93,99.7,99.85,6961300,0.325,0.0,0.0
2025-09-30 00:00:00-04:00,99.6,99.84,99.55,99.68,12400700,0.0,0.0,0.0
2025-09-29 00:00:00-04:00,99.61,99.68,99.49,99.53,7751600,0.0,0.0,0.0
2025-09-26 00:00:00-04:00,99.42,99.56,99.32,99.44,6868100,0.0,0.0,0.0
2025-09-25 00:00:00-04:00,99.35,99.41,99.2,99.35,8743500,0.0,0.0,0.0
2025-09-24 00:00:00-04:00,99.49,99.61,99.46,99.6,6610800,0.0,0.0,0.0
2025-09-23 00:00:00-04:00,99.68,99.71,99.51,99.59,8095500,0.0,0.0,0.0
2025-09-22 00:00:00-04:00,99.52,99.64,99.47,99.61,5642100,0.0,0.0,0.0
2025-09-19 00:00:00-04:00,99.64,99.71,99.56,99.65,7238500,0.0,0.0,0.0
2025-09-18 00:00:00-04:00,99.64,99.76,99.51,99.62,7123700,0.0,0.0,0.0
2025-09-17 00:00:00-04:00,99.92,100.37,99.84,100.22,7878300,0.0,0.0,0.0
2025-09-16 00:00:00-04:00,100.1,100.32,100.0,100.1,8264600,0.0,0.0,0.0
2025-09-15 00:00:00-04:00,100.06,100.09,99.97,100.02,5039000,0.0,0.0,0.0
2025-09-12 00:00:00-04:00,99.89,99.89,99.69,99.83,6525900,0.0,0.0,0.0
2025-09-11 00:00:00-04:00,99.98,100.13,99.88,99.9,6776500,0.0,0.0,0.0
2025-09-10 00:00:00-04:00,99.79,99.94,99.69,99.76,5952400,0.0,0.0,0.0
2025-09-09 00:00:00-04:00,99.59,99.81,99.51,99.73,7090000,0.0,0.0,0.0
2025-09-08 00:00:00-04:00,99.79,99.8,99.65,99.68,7202700,0.0,0.0,0.0
2025-09-05 00:00:00-04:00,99.45,99.58,99.43,99.49,7617200,0.0,0.0,0.0
2025-09-04 00:00:00-04:00,98.98,98.99,98.7,98.8,6297100,0.0,0.0,0.0
2025-09-03 00:00:00-04:00,98.59,98.69,98.31,98.31,8400000,0.0,0.0,0.0
2025-09-02 00:00:00-04:00,98.23,98.31,98.15,98.18,8529800,0.327,0.0,0.0
2025-08-29 00:00:00-04:00,98.49,98.57,98.43,98.5,9181400,0.0,0.0,0.0
2025-08-28 00:00:00-04:00,98.62,98.64,98.44,98.46,7068500,0.0,0.0,0.0
2025-08-27 00:00:00-04:00,98.5,98.5,98.2,98.25,7320800,0.0,0.0,0.0
2025-08-26 00:00:00-04:00,98.4,98.42,98.19,98.27,4696000,0.0,0.0,0.0
2025-08-25 00:00:00-04:00,98.28,98.37,98.19,98.24,5624900,0.0,0.0,0.0
2025-08-22 00:00:00-04:00,98.43,98.48,98.03,98.06,9451400,0.0,0.0,0.0
2025-08-21 00:00:00-04:00,97.89,98.02,97.77,98.0,7129200,0.0,0.0,0.0
2025-08-20 00:00:00-04:00,98.11,98.19,98.01,98.02,5615200,0.0,0.0,0.0
